Case ID,Round,FeatGender,FeatPartyID,FeatEUIntegration,FeatScandal,Chosen Candidate,UK Citizen,Prime Minister,Vote Last 5 Yrs,Age,Party ID,Party Strength,Gender,EU Integration,Education,IPAddress,online,Same Choice
218,2,Male,Liberal Democrats,Support EU Integration,Sexual Harassment,0,1,1,1,1,1,4,1,1,4,155.245.28.2,0,0
218,3,Female,Liberal Democrats,Oppose EU Integration,Plagiarism,0,1,1,1,1,1,4,1,1,4,155.245.28.2,0,0
218,3,Female,Conservative Party,Oppose EU Integration,Misreporting Funds,1,1,1,1,1,1,4,1,1,4,155.245.28.2,0,0
218,4,Male,Liberal Democrats,Neutral,Plagiarism,1,1,1,1,1,1,4,1,1,4,155.245.28.2,0,0
218,4,Male,Labour Party,Support EU Integration,Having an Extramarital Affair,0,1,1,1,1,1,4,1,1,4,155.245.28.2,0,0
218,5,Female,Conservative Party,Oppose EU Integration,Plagiarism,0,1,1,1,1,1,4,1,1,4,155.245.28.2,0,0
218,5,Female,Conservative Party,Support EU Integration,No Scandal,1,1,1,1,1,1,4,1,1,4,155.245.28.2,0,0
218,6,Female,Conservative Party,Support EU Integration,Plagiarism,1,1,1,1,1,1,4,1,1,4,155.245.28.2,0,0
218,6,Male,Liberal Democrats,Neutral,Having an Extramarital Affair,0,1,1,1,1,1,4,1,1,4,155.245.28.2,0,0
219,1,Female,Liberal Democrats,Oppose EU Integration,No Scandal,1,1,1,1,1,1,4,1,2,3,155.245.28.4,0,0
219,1,Male,Conservative Party,Oppose EU Integration,Plagiarism,0,1,1,1,1,1,4,1,2,3,155.245.28.4,0,0
219,2,Female,Liberal Democrats,Neutral,Having an Extramarital Affair,0,1,1,1,1,1,4,1,2,3,155.245.28.4,0,0
219,2,Female,Labour Party,Support EU Integration,Having an Extramarital Affair,1,1,1,1,1,1,4,1,2,3,155.245.28.4,0,0
219,3,Male,Conservative Party,Neutral,Misreporting Funds,0,1,1,1,1,1,4,1,2,3,155.245.28.4,0,0
219,3,Female,Liberal Democrats,Oppose EU Integration,Plagiarism,1,1,1,1,1,1,4,1,2,3,155.245.28.4,0,0
219,4,Female,Labour Party,Oppose EU Integration,Misreporting Funds,0,1,1,1,1,1,4,1,2,3,155.245.28.4,0,0
219,4,Female,Conservative Party,Neutral,Misreporting Funds,1,1,1,1,1,1,4,1,2,3,155.245.28.4,0,0
219,5,Female,Liberal Democrats,Neutral,No Scandal,1,1,1,1,1,1,4,1,2,3,155.245.28.4,0,0
219,5,Male,Labour Party,Support EU Integration,No Scandal,0,1,1,1,1,1,4,1,2,3,155.245.28.4,0,0
219,6,Male,Labour Party,Oppose EU Integration,No Scandal,1,1,1,1,1,1,4,1,2,3,155.245.28.4,0,0
219,6,Female,Labour Party,Oppose EU Integration,Sexual Harassment,0,1,1,1,1,1,4,1,2,3,155.245.28.4,0,0
220,1,Male,Liberal Democrats,Support EU Integration,Sexual Harassment,0,1,1,1,1,1,3,2,2,3,155.245.28.12,0,0
220,1,Male,Labour Party,Neutral,Sexual Harassment,1,1,1,1,1,1,3,2,2,3,155.245.28.12,0,0
220,2,Male,Liberal Democrats,Support EU Integration,Plagiarism,1,1,1,1,1,1,3,2,2,3,155.245.28.12,0,0
220,2,Female,Conservative Party,Oppose EU Integration,Sexual Harassment,0,1,1,1,1,1,3,2,2,3,155.245.28.12,0,0
220,3,Female,Conservative Party,Neutral,Plagiarism,0,1,1,1,1,1,3,2,2,3,155.245.28.12,0,0
220,3,Female,Liberal Democrats,Neutral,Plagiarism,1,1,1,1,1,1,3,2,2,3,155.245.28.12,0,0
220,4,Male,Labour Party,Support EU Integration,Having an Extramarital Affair,0,1,1,1,1,1,3,2,2,3,155.245.28.12,0,0
220,4,Female,Liberal Democrats,Oppose EU Integration,No Scandal,1,1,1,1,1,1,3,2,2,3,155.245.28.12,0,0
220,5,Female,Conservative Party,Neutral,Plagiarism,0,1,1,1,1,1,3,2,2,3,155.245.28.12,0,0
220,5,Female,Labour Party,Neutral,No Scandal,1,1,1,1,1,1,3,2,2,3,155.245.28.12,0,0
220,6,Female,Labour Party,Oppose EU Integration,Plagiarism,0,1,1,1,1,1,3,2,2,3,155.245.28.12,0,0
220,6,Male,Liberal Democrats,Oppose EU Integration,No Scandal,1,1,1,1,1,1,3,2,2,3,155.245.28.12,0,0
221,1,Female,Liberal Democrats,Support EU Integration,Sexual Harassment,1,1,1,1,1,1,3,2,2,3,155.245.28.2,0,0
221,1,Male,Labour Party,Neutral,Sexual Harassment,0,1,1,1,1,1,3,2,2,3,155.245.28.2,0,0
221,2,Female,Liberal Democrats,Support EU Integration,Sexual Harassment,0,1,1,1,1,1,3,2,2,3,155.245.28.2,0,0
221,2,Female,Conservative Party,Support EU Integration,Misreporting Funds,1,1,1,1,1,1,3,2,2,3,155.245.28.2,0,0
221,3,Male,Liberal Democrats,Support EU Integration,Plagiarism,1,1,1,1,1,1,3,2,2,3,155.245.28.2,0,0
221,3,Female,Labour Party,Neutral,Having an Extramarital Affair,0,1,1,1,1,1,3,2,2,3,155.245.28.2,0,0
221,4,Female,Conservative Party,Support EU Integration,Plagiarism,1,1,1,1,1,1,3,2,2,3,155.245.28.2,0,0
221,4,Male,Labour Party,Neutral,Having an Extramarital Affair,0,1,1,1,1,1,3,2,2,3,155.245.28.2,0,0
221,5,Male,Liberal Democrats,Support EU Integration,Plagiarism,1,1,1,1,1,1,3,2,2,3,155.245.28.2,0,0
221,5,Male,Labour Party,Support EU Integration,Having an Extramarital Affair,0,1,1,1,1,1,3,2,2,3,155.245.28.2,0,0
221,6,Female,Labour Party,Support EU Integration,Misreporting Funds,1,1,1,1,1,1,3,2,2,3,155.245.28.2,0,0
221,6,Female,Conservative Party,Oppose EU Integration,Plagiarism,0,1,1,1,1,1,3,2,2,3,155.245.28.2,0,0
222,1,Male,Conservative Party,Neutral,Misreporting Funds,1,1,1,1,1,1,3,2,1,3,155.245.28.8,0,0
222,1,Female,Liberal Democrats,Oppose EU Integration,Misreporting Funds,0,1,1,1,1,1,3,2,1,3,155.245.28.8,0,0
222,2,Male,Conservative Party,Oppose EU Integration,Sexual Harassment,0,1,1,1,1,1,3,2,1,3,155.245.28.8,0,0
222,2,Male,Conservative Party,Support EU Integration,Having an Extramarital Affair,1,1,1,1,1,1,3,2,1,3,155.245.28.8,0,0
222,3,Male,Conservative Party,Neutral,Having an Extramarital Affair,1,1,1,1,1,1,3,2,1,3,155.245.28.8,0,0
222,3,Female,Conservative Party,Oppose EU Integration,Misreporting Funds,0,1,1,1,1,1,3,2,1,3,155.245.28.8,0,0
222,4,Female,Liberal Democrats,Oppose EU Integration,Sexual Harassment,0,1,1,1,1,1,3,2,1,3,155.245.28.8,0,0
222,4,Male,Labour Party,Oppose EU Integration,Plagiarism,1,1,1,1,1,1,3,2,1,3,155.245.28.8,0,0
222,5,Female,Labour Party,Neutral,Having an Extramarital Affair,1,1,1,1,1,1,3,2,1,3,155.245.28.8,0,0
222,5,Female,Labour Party,Neutral,Plagiarism,0,1,1,1,1,1,3,2,1,3,155.245.28.8,0,0
222,6,Female,Labour Party,Neutral,No Scandal,1,1,1,1,1,1,3,2,1,3,155.245.28.8,0,0
222,6,Male,Liberal Democrats,Oppose EU Integration,No Scandal,0,1,1,1,1,1,3,2,1,3,155.245.28.8,0,0
223,1,Female,Labour Party,Neutral,No Scandal,1,1,1,1,1,1,2,1,2,3,155.245.28.2,0,0
223,1,Female,Conservative Party,Oppose EU Integration,No Scandal,0,1,1,1,1,1,2,1,2,3,155.245.28.2,0,0
223,2,Male,Labour Party,Oppose EU Integration,Plagiarism,1,1,1,1,1,1,2,1,2,3,155.245.28.2,0,0
223,2,Male,Liberal Democrats,Oppose EU Integration,Sexual Harassment,0,1,1,1,1,1,2,1,2,3,155.245.28.2,0,0
223,3,Female,Conservative Party,Support EU Integration,Misreporting Funds,0,1,1,1,1,1,2,1,2,3,155.245.28.2,0,0
223,3,Female,Labour Party,Oppose EU Integration,Plagiarism,1,1,1,1,1,1,2,1,2,3,155.245.28.2,0,0
223,4,Male,Conservative Party,Oppose EU Integration,Plagiarism,0,1,1,1,1,1,2,1,2,3,155.245.28.2,0,0
223,4,Female,Labour Party,Oppose EU Integration,Plagiarism,1,1,1,1,1,1,2,1,2,3,155.245.28.2,0,0
223,5,Female,Conservative Party,Neutral,No Scandal,1,1,1,1,1,1,2,1,2,3,155.245.28.2,0,0
223,5,Female,Liberal Democrats,Neutral,Sexual Harassment,0,1,1,1,1,1,2,1,2,3,155.245.28.2,0,0
223,6,Female,Labour Party,Oppose EU Integration,Misreporting Funds,0,1,1,1,1,1,2,1,2,3,155.245.28.2,0,0
223,6,Female,Labour Party,Neutral,No Scandal,1,1,1,1,1,1,2,1,2,3,155.245.28.2,0,0
224,1,Female,Liberal Democrats,Support EU Integration,No Scandal,0,1,1,1,1,2,4,2,6,3,155.245.28.19,0,0
224,1,Female,Liberal Democrats,Oppose EU Integration,Plagiarism,1,1,1,1,1,2,4,2,6,3,155.245.28.19,0,0
224,2,Male,Conservative Party,Neutral,Plagiarism,1,1,1,1,1,2,4,2,6,3,155.245.28.19,0,0
224,2,Female,Labour Party,Support EU Integration,Having an Extramarital Affair,0,1,1,1,1,2,4,2,6,3,155.245.28.19,0,0
224,3,Female,Labour Party,Neutral,Plagiarism,1,1,1,1,1,2,4,2,6,3,155.245.28.19,0,0
224,3,Female,Conservative Party,Support EU Integration,Misreporting Funds,0,1,1,1,1,2,4,2,6,3,155.245.28.19,0,0
224,4,Female,Labour Party,Support EU Integration,Having an Extramarital Affair,0,1,1,1,1,2,4,2,6,3,155.245.28.19,0,0
224,4,Male,Labour Party,Neutral,Sexual Harassment,1,1,1,1,1,2,4,2,6,3,155.245.28.19,0,0
224,5,Female,Conservative Party,Neutral,Plagiarism,1,1,1,1,1,2,4,2,6,3,155.245.28.19,0,0
224,5,Female,Labour Party,Support EU Integration,Plagiarism,0,1,1,1,1,2,4,2,6,3,155.245.28.19,0,0
224,6,Male,Conservative Party,Neutral,Sexual Harassment,1,1,1,1,1,2,4,2,6,3,155.245.28.19,0,0
224,6,Female,Liberal Democrats,Support EU Integration,Having an Extramarital Affair,0,1,1,1,1,2,4,2,6,3,155.245.28.19,0,0
225,1,Female,Liberal Democrats,Support EU Integration,No Scandal,1,1,1,2,1,7,0,2,3,3,155.245.28.17,0,0
225,1,Female,Labour Party,Support EU Integration,Having an Extramarital Affair,0,1,1,2,1,7,0,2,3,3,155.245.28.17,0,0
225,2,Female,Conservative Party,Oppose EU Integration,Sexual Harassment,0,1,1,2,1,7,0,2,3,3,155.245.28.17,0,0
225,2,Female,Conservative Party,Oppose EU Integration,Plagiarism,1,1,1,2,1,7,0,2,3,3,155.245.28.17,0,0
225,3,Male,Conservative Party,Support EU Integration,Having an Extramarital Affair,1,1,1,2,1,7,0,2,3,3,155.245.28.17,0,0
225,3,Male,Labour Party,Support EU Integration,Having an Extramarital Affair,0,1,1,2,1,7,0,2,3,3,155.245.28.17,0,0
225,4,Male,Conservative Party,Support EU Integration,Plagiarism,1,1,1,2,1,7,0,2,3,3,155.245.28.17,0,0
225,4,Female,Liberal Democrats,Oppose EU Integration,Plagiarism,0,1,1,2,1,7,0,2,3,3,155.245.28.17,0,0
225,5,Female,Labour Party,Support EU Integration,Sexual Harassment,1,1,1,2,1,7,0,2,3,3,155.245.28.17,0,0
225,5,Female,Labour Party,Neutral,Sexual Harassment,0,1,1,2,1,7,0,2,3,3,155.245.28.17,0,0
225,6,Male,Labour Party,Support EU Integration,Plagiarism,1,1,1,2,1,7,0,2,3,3,155.245.28.17,0,0
225,6,Male,Conservative Party,Oppose EU Integration,Misreporting Funds,0,1,1,2,1,7,0,2,3,3,155.245.28.17,0,0
226,1,Male,Conservative Party,Oppose EU Integration,Having an Extramarital Affair,0,1,1,1,1,3,3,2,2,3,155.245.28.9,0,0
226,1,Male,Liberal Democrats,Neutral,Plagiarism,1,1,1,1,1,3,3,2,2,3,155.245.28.9,0,0
226,2,Female,Conservative Party,Oppose EU Integration,Misreporting Funds,1,1,1,1,1,3,3,2,2,3,155.245.28.9,0,0
226,2,Female,Liberal Democrats,Oppose EU Integration,Sexual Harassment,0,1,1,1,1,3,3,2,2,3,155.245.28.9,0,0
226,3,Female,Liberal Democrats,Support EU Integration,Sexual Harassment,0,1,1,1,1,3,3,2,2,3,155.245.28.9,0,0
226,3,Male,Labour Party,Support EU Integration,Having an Extramarital Affair,1,1,1,1,1,3,3,2,2,3,155.245.28.9,0,0
226,4,Female,Liberal Democrats,Oppose EU Integration,Sexual Harassment,0,1,1,1,1,3,3,2,2,3,155.245.28.9,0,0
226,4,Female,Labour Party,Support EU Integration,Plagiarism,1,1,1,1,1,3,3,2,2,3,155.245.28.9,0,0
226,5,Female,Labour Party,Support EU Integration,Sexual Harassment,0,1,1,1,1,3,3,2,2,3,155.245.28.9,0,0
226,5,Male,Liberal Democrats,Neutral,Sexual Harassment,1,1,1,1,1,3,3,2,2,3,155.245.28.9,0,0
226,6,Female,Labour Party,Oppose EU Integration,Having an Extramarital Affair,1,1,1,1,1,3,3,2,2,3,155.245.28.9,0,0
226,6,Female,Conservative Party,Neutral,Sexual Harassment,0,1,1,1,1,3,3,2,2,3,155.245.28.9,0,0
227,1,Female,Liberal Democrats,Support EU Integration,Misreporting Funds,1,1,1,1,1,4,2,2,1,3,155.245.28.28,0,0
227,1,Male,Labour Party,Support EU Integration,Sexual Harassment,0,1,1,1,1,4,2,2,1,3,155.245.28.28,0,0
227,2,Male,Liberal Democrats,Neutral,Misreporting Funds,1,1,1,1,1,4,2,2,1,3,155.245.28.28,0,0
227,2,Female,Liberal Democrats,Support EU Integration,Sexual Harassment,0,1,1,1,1,4,2,2,1,3,155.245.28.28,0,0
227,3,Male,Conservative Party,Neutral,Misreporting Funds,1,1,1,1,1,4,2,2,1,3,155.245.28.28,0,0
227,3,Female,Conservative Party,Oppose EU Integration,Having an Extramarital Affair,0,1,1,1,1,4,2,2,1,3,155.245.28.28,0,0
227,4,Female,Labour Party,Oppose EU Integration,Misreporting Funds,0,1,1,1,1,4,2,2,1,3,155.245.28.28,0,0
227,4,Female,Labour Party,Oppose EU Integration,Having an Extramarital Affair,1,1,1,1,1,4,2,2,1,3,155.245.28.28,0,0
227,5,Female,Labour Party,Neutral,Plagiarism,1,1,1,1,1,4,2,2,1,3,155.245.28.28,0,0
227,5,Female,Conservative Party,Neutral,Plagiarism,0,1,1,1,1,4,2,2,1,3,155.245.28.28,0,0
227,6,Female,Labour Party,Neutral,Plagiarism,0,1,1,1,1,4,2,2,1,3,155.245.28.28,0,0
227,6,Female,Labour Party,Support EU Integration,Having an Extramarital Affair,1,1,1,1,1,4,2,2,1,3,155.245.28.28,0,0
228,1,Female,Conservative Party,Support EU Integration,Plagiarism,1,1,1,1,1,4,3,1,1,3,155.245.28.29,0,0
228,1,Female,Conservative Party,Support EU Integration,Sexual Harassment,0,1,1,1,1,4,3,1,1,3,155.245.28.29,0,0
228,2,Female,Labour Party,Neutral,Having an Extramarital Affair,1,1,1,1,1,4,3,1,1,3,155.245.28.29,0,0
228,2,Male,Labour Party,Oppose EU Integration,Sexual Harassment,0,1,1,1,1,4,3,1,1,3,155.245.28.29,0,0
228,3,Male,Labour Party,Support EU Integration,Having an Extramarital Affair,1,1,1,1,1,4,3,1,1,3,155.245.28.29,0,0
228,3,Female,Conservative Party,Support EU Integration,No Scandal,0,1,1,1,1,4,3,1,1,3,155.245.28.29,0,0
228,4,Male,Liberal Democrats,Oppose EU Integration,No Scandal,1,1,1,1,1,4,3,1,1,3,155.245.28.29,0,0
228,4,Male,Liberal Democrats,Oppose EU Integration,Plagiarism,0,1,1,1,1,4,3,1,1,3,155.245.28.29,0,0
228,5,Female,Conservative Party,Oppose EU Integration,Plagiarism,1,1,1,1,1,4,3,1,1,3,155.245.28.29,0,0
228,5,Female,Conservative Party,Oppose EU Integration,Sexual Harassment,0,1,1,1,1,4,3,1,1,3,155.245.28.29,0,0
228,6,Female,Labour Party,Oppose EU Integration,Sexual Harassment,0,1,1,1,1,4,3,1,1,3,155.245.28.29,0,0
228,6,Male,Conservative Party,Support EU Integration,Misreporting Funds,1,1,1,1,1,4,3,1,1,3,155.245.28.29,0,0
229,1,Male,Liberal Democrats,Neutral,Misreporting Funds,0,1,1,1,1,1,3,1,2,2,155.245.28.32,0,0
229,1,Female,Labour Party,Support EU Integration,Having an Extramarital Affair,1,1,1,1,1,1,3,1,2,2,155.245.28.32,0,0
229,2,Male,Conservative Party,Oppose EU Integration,Misreporting Funds,1,1,1,1,1,1,3,1,2,2,155.245.28.32,0,0
229,2,Female,Conservative Party,Oppose EU Integration,Sexual Harassment,0,1,1,1,1,1,3,1,2,2,155.245.28.32,0,0
229,3,Female,Liberal Democrats,Oppose EU Integration,Misreporting Funds,0,1,1,1,1,1,3,1,2,2,155.245.28.32,0,0
229,3,Female,Conservative Party,Support EU Integration,Having an Extramarital Affair,1,1,1,1,1,1,3,1,2,2,155.245.28.32,0,0
229,4,Male,Labour Party,Neutral,Misreporting Funds,0,1,1,1,1,1,3,1,2,2,155.245.28.32,0,0
229,4,Female,Labour Party,Neutral,No Scandal,1,1,1,1,1,1,3,1,2,2,155.245.28.32,0,0
229,5,Male,Conservative Party,Oppose EU Integration,Sexual Harassment,0,1,1,1,1,1,3,1,2,2,155.245.28.32,0,0
229,5,Male,Liberal Democrats,Support EU Integration,Plagiarism,1,1,1,1,1,1,3,1,2,2,155.245.28.32,0,0
229,6,Female,Liberal Democrats,Oppose EU Integration,No Scandal,0,1,1,1,1,1,3,1,2,2,155.245.28.32,0,0
229,6,Female,Labour Party,Neutral,Plagiarism,1,1,1,1,1,1,3,1,2,2,155.245.28.32,0,0
230,1,Female,Liberal Democrats,Support EU Integration,Sexual Harassment,1,1,1,2,1,1,4,1,4,4,155.245.28.22,0,0
230,1,Male,Liberal Democrats,Support EU Integration,No Scandal,0,1,1,2,1,1,4,1,4,4,155.245.28.22,0,0
230,2,Male,Labour Party,Oppose EU Integration,No Scandal,1,1,1,2,1,1,4,1,4,4,155.245.28.22,0,0
230,2,Female,Conservative Party,Oppose EU Integration,Having an Extramarital Affair,0,1,1,2,1,1,4,1,4,4,155.245.28.22,0,0
230,3,Female,Liberal Democrats,Support EU Integration,Sexual Harassment,0,1,1,2,1,1,4,1,4,4,155.245.28.22,0,0
230,3,Female,Liberal Democrats,Neutral,Sexual Harassment,1,1,1,2,1,1,4,1,4,4,155.245.28.22,0,0
230,4,Female,Liberal Democrats,Neutral,Having an Extramarital Affair,1,1,1,2,1,1,4,1,4,4,155.245.28.22,0,0
230,4,Male,Labour Party,Oppose EU Integration,Sexual Harassment,0,1,1,2,1,1,4,1,4,4,155.245.28.22,0,0
230,5,Female,Liberal Democrats,Support EU Integration,No Scandal,0,1,1,2,1,1,4,1,4,4,155.245.28.22,0,0
230,5,Female,Labour Party,Neutral,Plagiarism,1,1,1,2,1,1,4,1,4,4,155.245.28.22,0,0
230,6,Male,Liberal Democrats,Oppose EU Integration,Misreporting Funds,1,1,1,2,1,1,4,1,4,4,155.245.28.22,0,0
230,6,Male,Conservative Party,Support EU Integration,Sexual Harassment,0,1,1,2,1,1,4,1,4,4,155.245.28.22,0,0
231,1,Female,Labour Party,Neutral,Misreporting Funds,1,1,1,1,1,1,3,1,2,3,155.245.28.33,0,0
231,1,Female,Liberal Democrats,Oppose EU Integration,No Scandal,0,1,1,1,1,1,3,1,2,3,155.245.28.33,0,0
231,2,Female,Liberal Democrats,Support EU Integration,Misreporting Funds,0,1,1,1,1,1,3,1,2,3,155.245.28.33,0,0
231,2,Female,Conservative Party,Neutral,Having an Extramarital Affair,1,1,1,1,1,1,3,1,2,3,155.245.28.33,0,0
231,3,Male,Labour Party,Support EU Integration,Having an Extramarital Affair,1,1,1,1,1,1,3,1,2,3,155.245.28.33,0,0
231,3,Male,Liberal Democrats,Neutral,Sexual Harassment,0,1,1,1,1,1,3,1,2,3,155.245.28.33,0,0
231,4,Female,Liberal Democrats,Neutral,No Scandal,1,1,1,1,1,1,3,1,2,3,155.245.28.33,0,0
231,4,Male,Liberal Democrats,Neutral,Plagiarism,0,1,1,1,1,1,3,1,2,3,155.245.28.33,0,0
231,5,Male,Conservative Party,Neutral,Misreporting Funds,0,1,1,1,1,1,3,1,2,3,155.245.28.33,0,0
231,5,Male,Conservative Party,Oppose EU Integration,No Scandal,1,1,1,1,1,1,3,1,2,3,155.245.28.33,0,0
231,6,Female,Liberal Democrats,Neutral,No Scandal,1,1,1,1,1,1,3,1,2,3,155.245.28.33,0,0
231,6,Male,Labour Party,Oppose EU Integration,Plagiarism,0,1,1,1,1,1,3,1,2,3,155.245.28.33,0,0
232,1,Female,Labour Party,Neutral,No Scandal,1,1,1,1,1,1,3,2,2,2,155.245.28.37,0,0
232,1,Female,Liberal Democrats,Support EU Integration,Having an Extramarital Affair,0,1,1,1,1,1,3,2,2,2,155.245.28.37,0,0
232,2,Female,Liberal Democrats,Support EU Integration,Having an Extramarital Affair,1,1,1,1,1,1,3,2,2,2,155.245.28.37,0,0
232,2,Male,Conservative Party,Support EU Integration,Plagiarism,0,1,1,1,1,1,3,2,2,2,155.245.28.37,0,0
232,3,Female,Liberal Democrats,Oppose EU Integration,Having an Extramarital Affair,0,1,1,1,1,1,3,2,2,2,155.245.28.37,0,0
232,3,Male,Conservative Party,Oppose EU Integration,Having an Extramarital Affair,1,1,1,1,1,1,3,2,2,2,155.245.28.37,0,0
232,4,Female,Liberal Democrats,Oppose EU Integration,Misreporting Funds,0,1,1,1,1,1,3,2,2,2,155.245.28.37,0,0
232,4,Female,Liberal Democrats,Support EU Integration,Misreporting Funds,1,1,1,1,1,1,3,2,2,2,155.245.28.37,0,0
232,5,Male,Labour Party,Support EU Integration,Misreporting Funds,1,1,1,1,1,1,3,2,2,2,155.245.28.37,0,0
232,5,Male,Liberal Democrats,Neutral,Misreporting Funds,0,1,1,1,1,1,3,2,2,2,155.245.28.37,0,0
232,6,Male,Liberal Democrats,Neutral,Misreporting Funds,1,1,1,1,1,1,3,2,2,2,155.245.28.37,0,0
232,6,Female,Conservative Party,Oppose EU Integration,Sexual Harassment,0,1,1,1,1,1,3,2,2,2,155.245.28.37,0,0
233,1,Male,Liberal Democrats,Neutral,Misreporting Funds,0,1,1,2,1,1,4,2,2,3,155.245.28.4,0,0
233,1,Male,Conservative Party,Support EU Integration,No Scandal,1,1,1,2,1,1,4,2,2,3,155.245.28.4,0,0
233,2,Male,Liberal Democrats,Neutral,No Scandal,1,1,1,2,1,1,4,2,2,3,155.245.28.4,0,0
233,2,Female,Liberal Democrats,Support EU Integration,Misreporting Funds,0,1,1,2,1,1,4,2,2,3,155.245.28.4,0,0
233,3,Female,Labour Party,Neutral,Plagiarism,1,1,1,2,1,1,4,2,2,3,155.245.28.4,0,0
233,3,Male,Labour Party,Oppose EU Integration,No Scandal,0,1,1,2,1,1,4,2,2,3,155.245.28.4,0,0
233,4,Male,Liberal Democrats,Support EU Integration,Sexual Harassment,0,1,1,2,1,1,4,2,2,3,155.245.28.4,0,0
233,4,Female,Conservative Party,Oppose EU Integration,No Scandal,1,1,1,2,1,1,4,2,2,3,155.245.28.4,0,0
233,5,Female,Labour Party,Support EU Integration,Plagiarism,1,1,1,2,1,1,4,2,2,3,155.245.28.4,0,0
233,5,Male,Labour Party,Oppose EU Integration,Having an Extramarital Affair,0,1,1,2,1,1,4,2,2,3,155.245.28.4,0,0
233,6,Male,Conservative Party,Oppose EU Integration,Misreporting Funds,0,1,1,2,1,1,4,2,2,3,155.245.28.4,0,0
233,6,Male,Conservative Party,Neutral,No Scandal,1,1,1,2,1,1,4,2,2,3,155.245.28.4,0,0
234,1,Male,Liberal Democrats,Neutral,No Scandal,1,1,1,2,1,2,5,2,2,3,155.245.28.14,0,0
234,1,Male,Liberal Democrats,Support EU Integration,Plagiarism,0,1,1,2,1,2,5,2,2,3,155.245.28.14,0,0
234,2,Female,Liberal Democrats,Oppose EU Integration,Sexual Harassment,0,1,1,2,1,2,5,2,2,3,155.245.28.14,0,0
234,2,Female,Labour Party,Oppose EU Integration,Sexual Harassment,1,1,1,2,1,2,5,2,2,3,155.245.28.14,0,0
234,3,Female,Liberal Democrats,Neutral,Having an Extramarital Affair,1,1,1,2,1,2,5,2,2,3,155.245.28.14,0,0
234,3,Female,Liberal Democrats,Oppose EU Integration,No Scandal,0,1,1,2,1,2,5,2,2,3,155.245.28.14,0,0
234,4,Male,Labour Party,Support EU Integration,Misreporting Funds,0,1,1,2,1,2,5,2,2,3,155.245.28.14,0,0
234,4,Male,Liberal Democrats,Support EU Integration,Plagiarism,1,1,1,2,1,2,5,2,2,3,155.245.28.14,0,0
234,5,Female,Labour Party,Neutral,Plagiarism,1,1,1,2,1,2,5,2,2,3,155.245.28.14,0,0
234,5,Female,Liberal Democrats,Neutral,Misreporting Funds,0,1,1,2,1,2,5,2,2,3,155.245.28.14,0,0
234,6,Female,Labour Party,Oppose EU Integration,Having an Extramarital Affair,0,1,1,2,1,2,5,2,2,3,155.245.28.14,0,0
234,6,Female,Conservative Party,Neutral,No Scandal,1,1,1,2,1,2,5,2,2,3,155.245.28.14,0,0
235,1,Male,Liberal Democrats,Neutral,Sexual Harassment,0,1,1,1,1,1,4,1,3,3,155.245.28.12,0,0
235,1,Female,Conservative Party,Support EU Integration,Plagiarism,1,1,1,1,1,1,4,1,3,3,155.245.28.12,0,0
235,2,Female,Labour Party,Support EU Integration,Misreporting Funds,0,1,1,1,1,1,4,1,3,3,155.245.28.12,0,0
235,2,Female,Labour Party,Neutral,Misreporting Funds,1,1,1,1,1,1,4,1,3,3,155.245.28.12,0,0
235,3,Female,Conservative Party,Neutral,No Scandal,1,1,1,1,1,1,4,1,3,3,155.245.28.12,0,0
235,3,Female,Labour Party,Support EU Integration,Sexual Harassment,0,1,1,1,1,1,4,1,3,3,155.245.28.12,0,0
235,4,Female,Liberal Democrats,Neutral,Misreporting Funds,1,1,1,1,1,1,4,1,3,3,155.245.28.12,0,0
235,4,Male,Labour Party,Support EU Integration,Misreporting Funds,0,1,1,1,1,1,4,1,3,3,155.245.28.12,0,0
235,5,Male,Liberal Democrats,Support EU Integration,Misreporting Funds,1,1,1,1,1,1,4,1,3,3,155.245.28.12,0,0
235,5,Male,Conservative Party,Support EU Integration,Sexual Harassment,0,1,1,1,1,1,4,1,3,3,155.245.28.12,0,0
235,6,Female,Liberal Democrats,Oppose EU Integration,Plagiarism,0,1,1,1,1,1,4,1,3,3,155.245.28.12,0,0
235,6,Male,Conservative Party,Support EU Integration,Having an Extramarital Affair,1,1,1,1,1,1,4,1,3,3,155.245.28.12,0,0
236,1,Female,Conservative Party,Oppose EU Integration,Misreporting Funds,0,1,1,1,1,1,3,1,1,2,155.245.28.4,0,0
236,1,Male,Liberal Democrats,Support EU Integration,Sexual Harassment,1,1,1,1,1,1,3,1,1,2,155.245.28.4,0,0
236,2,Male,Liberal Democrats,Neutral,Sexual Harassment,0,1,1,1,1,1,3,1,1,2,155.245.28.4,0,0
