StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1_First Click,Q1_Last Click,Q1_Page Submit,Q1_Click Count,Q2,Q3_First Click,Q3_Last Click,Q3_Page Submit,Q3_Click Count,Q4,F-1-1,F-1-1-1,F-1-2,F-1-1-2,F-1-3,F-1-1-3,F-1-4,F-1-1-4,F-1-5,F-1-1-5,F-1-6,F-1-1-6,F-1-7,F-1-1-7,F-1-2-1,F-1-2-2,F-1-2-3,F-1-2-4,F-1-2-5,F-1-2-6,F-1-2-7,F-2-1,F-2-1-1,F-2-2,F-2-1-2,F-2-3,F-2-1-3,F-2-4,F-2-1-4,F-2-5,F-2-1-5,F-2-6,F-2-1-6,F-2-7,F-2-1-7,F-2-2-1,F-2-2-2,F-2-2-3,F-2-2-4,F-2-2-5,F-2-2-6,F-2-2-7
2018-06-19 06:58:46,2018-06-19 06:59:14,IP Address,86.151.53.16,100,28,True,2018-06-19 06:59:15,R_3HGDaZNV3tmtZvV,,,,,51.88330078125,0.89999389648438,anonymous,EN,10.886,10.886,11.749,1,Minister 2,13.928,13.928,15.729,1,Minister 1,Scandal,Sexual Harassment,PM's Position in EU Integration,Oppose EU Integration,EU Integration,Support EU Integration,Party Affiliation,Liberal Democrats,Gender,Male,PM's Partisanship,Conservative Party,PM's Scandal,Sexual Harassment,Plagiarism,Support EU Integration,Neutral,Liberal Democrats,Female,Conservative Party,Having an Extramarital Affair,Scandal,No Scandal,PM's Position in EU Integration,Oppose EU Integration,EU Integration,Oppose EU Integration,Party Affiliation,Liberal Democrats,Gender,Female,PM's Partisanship,Conservative Party,PM's Scandal,Sexual Harassment,Plagiarism,Neutral,Support EU Integration,Labour Party,Male,Labour Party,Having an Extramarital Affair
2018-06-19 06:59:29,2018-06-19 07:00:17,IP Address,80.189.49.226,100,47,True,2018-06-19 07:00:18,R_3nHLP0G93sOsKlH,,,,,51.266693115234,1.0832977294922,anonymous,EN,0.806,10.707,13.293,5,Minister 1,0.348,27.573,28.615,6,Minister 1,PM's Scandal,Plagiarism,Party Affiliation,Labour Party,Gender,Female,EU Integration,Neutral,PM's Position in EU Integration,Neutral,Scandal,Having an Extramarital Affair,PM's Partisanship,Labour Party,Plagiarism,Conservative Party,Female,Support EU Integration,Support EU Integration,Misreporting Funds,Conservative Party,PM's Scandal,Plagiarism,Party Affiliation,Conservative Party,Gender,Female,EU Integration,Support EU Integration,PM's Position in EU Integration,Neutral,Scandal,Sexual Harassment,PM's Partisanship,Conservative Party,Sexual Harassment,Conservative Party,Female,Oppose EU Integration,Support EU Integration,Plagiarism,Conservative Party
2018-06-19 07:00:45,2018-06-19 07:01:28,IP Address,155.245.57.90,100,42,True,2018-06-19 07:01:28,R_QiAjU3gsGWBSWeR,,,,,51.908599853516,0.9208984375,anonymous,EN,20.621,20.621,21.624,1,Minister 2,19.197,19.197,19.761,1,Minister 2,Scandal,Sexual Harassment,EU Integration,Neutral,PM's Partisanship,Conservative Party,PM's Position in EU Integration,Oppose EU Integration,Party Affiliation,Liberal Democrats,Gender,Male,PM's Scandal,Having an Extramarital Affair,No Scandal,Support EU Integration,Conservative Party,Neutral,Conservative Party,Male,No Scandal,Scandal,Misreporting Funds,EU Integration,Oppose EU Integration,PM's Partisanship,Conservative Party,PM's Position in EU Integration,Support EU Integration,Party Affiliation,Liberal Democrats,Gender,Male,PM's Scandal,No Scandal,Sexual Harassment,Support EU Integration,Labour Party,Support EU Integration,Labour Party,Female,Having an Extramarital Affair
2018-06-19 07:03:19,2018-06-19 07:03:44,IP Address,80.2.20.104,100,25,True,2018-06-19 07:03:44,R_3peVtdB7hqee2KU,,,,,51.630294799805,5.035400390625E-4,anonymous,EN,4.899,10.957,13.257,6,Minister 1,6.174,12.752,13.471,4,Minister 1,Scandal,Sexual Harassment,Party Affiliation,Conservative Party,Gender,Male,PM's Scandal,Plagiarism,PM's Partisanship,Conservative Party,EU Integration,Oppose EU Integration,PM's Position in EU Integration,Support EU Integration,Plagiarism,Liberal Democrats,Male,Misreporting Funds,Conservative Party,Neutral,Neutral,Scandal,Misreporting Funds,Party Affiliation,Conservative Party,Gender,Male,PM's Scandal,Misreporting Funds,PM's Partisanship,Conservative Party,EU Integration,Support EU Integration,PM's Position in EU Integration,Neutral,Misreporting Funds,Labour Party,Male,Sexual Harassment,Labour Party,Support EU Integration,Support EU Integration
2018-06-19 07:03:04,2018-06-19 07:03:51,IP Address,82.17.246.114,100,46,True,2018-06-19 07:03:51,R_1DzM8ASPF9tLWSS,,,,,51.88330078125,0.89999389648438,anonymous,EN,20.66,29.107,30.17,4,Minister 2,11.192,14.24,15.063,4,Minister 2,PM's Scandal,Plagiarism,PM's Position in EU Integration,Support EU Integration,Party Affiliation,Liberal Democrats,Scandal,Misreporting Funds,PM's Partisanship,Conservative Party,Gender,Female,EU Integration,Oppose EU Integration,No Scandal,Neutral,Labour Party,Having an Extramarital Affair,Labour Party,Female,Neutral,PM's Scandal,Plagiarism,PM's Position in EU Integration,Oppose EU Integration,Party Affiliation,Liberal Democrats,Scandal,Plagiarism,PM's Partisanship,Conservative Party,Gender,Male,EU Integration,Neutral,No Scandal,Neutral,Labour Party,Misreporting Funds,Labour Party,Female,Neutral
2018-06-19 07:05:28,2018-06-19 07:06:00,IP Address,31.75.198.168,100,32,True,2018-06-19 07:06:00,R_2urkQkUv7CdHe4Q,,,,,51.514205932617,-0.093093872070312,anonymous,EN,1.485,12.397,13.282,4,Minister 2,1.014,9.52,10.559,3,Minister 2,PM's Position in EU Integration,Support EU Integration,PM's Scandal,Having an Extramarital Affair,Party Affiliation,Liberal Democrats,EU Integration,Support EU Integration,Scandal,Misreporting Funds,PM's Partisanship,Conservative Party,Gender,Female,Oppose EU Integration,Having an Extramarital Affair,Labour Party,Neutral,Having an Extramarital Affair,Labour Party,Male,PM's Position in EU Integration,Oppose EU Integration,PM's Scandal,Sexual Harassment,Party Affiliation,Labour Party,EU Integration,Support EU Integration,Scandal,Having an Extramarital Affair,PM's Partisanship,Labour Party,Gender,Male,Neutral,Misreporting Funds,Conservative Party,Support EU Integration,Sexual Harassment,Conservative Party,Male
2018-06-19 07:06:15,2018-06-19 07:06:46,IP Address,155.245.59.41,100,30,True,2018-06-19 07:06:46,R_2tEcMwd8gwhdE0k,,,,,51.908599853516,0.9208984375,anonymous,EN,13.325,13.325,14.487,1,Minister 1,14.564,14.564,16.593,1,Minister 2,Party Affiliation,Labour Party,Gender,Female,PM's Partisanship,Labour Party,Scandal,Having an Extramarital Affair,PM's Position in EU Integration,Neutral,PM's Scandal,Sexual Harassment,EU Integration,Support EU Integration,Conservative Party,Female,Conservative Party,Having an Extramarital Affair,Neutral,Misreporting Funds,Neutral,Party Affiliation,Conservative Party,Gender,Male,PM's Partisanship,Conservative Party,Scandal,Having an Extramarital Affair,PM's Position in EU Integration,Neutral,PM's Scandal,Sexual Harassment,EU Integration,Support EU Integration,Conservative Party,Male,Conservative Party,Having an Extramarital Affair,Support EU Integration,Sexual Harassment,Support EU Integration
2018-06-19 07:13:30,2018-06-19 07:13:56,IP Address,92.40.248.50,100,25,True,2018-06-19 07:13:56,R_sqagWBlY5XOPHCp,,,,,51.600006103516,-0.066696166992188,anonymous,EN,0.961,9.829,12.035,4,Minister 2,0.79,10.706,11.544,6,Minister 1,Party Affiliation,Labour Party,Gender,Male,PM's Partisanship,Labour Party,Scandal,Misreporting Funds,PM's Scandal,Sexual Harassment,PM's Position in EU Integration,Neutral,EU Integration,Support EU Integration,Labour Party,Male,Labour Party,No Scandal,Sexual Harassment,Oppose EU Integration,Neutral,Party Affiliation,Conservative Party,Gender,Female,PM's Partisanship,Conservative Party,Scandal,No Scandal,PM's Scandal,Misreporting Funds,PM's Position in EU Integration,Support EU Integration,EU Integration,Oppose EU Integration,Conservative Party,Female,Conservative Party,Misreporting Funds,Having an Extramarital Affair,Support EU Integration,Support EU Integration
2018-06-19 07:16:27,2018-06-19 07:17:03,IP Address,5.151.221.253,100,36,True,2018-06-19 07:17:03,R_wLvTGZqptweRfWx,,,,,51.88330078125,0.89999389648438,anonymous,EN,1.446,21.566,22.198,7,Minister 2,2.232,11.851,12.703,7,Minister 1,PM's Partisanship,Conservative Party,Scandal,Misreporting Funds,EU Integration,Neutral,Party Affiliation,Conservative Party,Gender,Female,PM's Position in EU Integration,Support EU Integration,PM's Scandal,Plagiarism,Conservative Party,Misreporting Funds,Support EU Integration,Conservative Party,Female,Oppose EU Integration,Having an Extramarital Affair,PM's Partisanship,Conservative Party,Scandal,Plagiarism,EU Integration,Neutral,Party Affiliation,Liberal Democrats,Gender,Male,PM's Position in EU Integration,Support EU Integration,PM's Scandal,Having an Extramarital Affair,Conservative Party,Sexual Harassment,Oppose EU Integration,Liberal Democrats,Male,Neutral,Having an Extramarital Affair
2018-06-19 07:18:05,2018-06-19 07:18:20,IP Address,86.1.184.137,100,14,True,2018-06-19 07:18:20,R_2sXYqJKXCmsXsUI,,,,,51.88330078125,0.89999389648438,anonymous,EN,2.111,5.8,6.452,5,Minister 2,2.819,6.135,6.819,4,Minister 2,EU Integration,Oppose EU Integration,PM's Scandal,Sexual Harassment,Scandal,Having an Extramarital Affair,PM's Partisanship,Labour Party,Party Affiliation,Labour Party,Gender,Male,PM's Position in EU Integration,Neutral,Neutral,Sexual Harassment,No Scandal,Labour Party,Labour Party,Female,Support EU Integration,EU Integration,Oppose EU Integration,PM's Scandal,Misreporting Funds,Scandal,Having an Extramarital Affair,PM's Partisanship,Labour Party,Party Affiliation,Labour Party,Gender,Female,PM's Position in EU Integration,Support EU Integration,Oppose EU Integration,No Scandal,Misreporting Funds,Labour Party,Labour Party,Female,Support EU Integration
2018-06-19 07:20:57,2018-06-19 07:21:36,IP Address,90.255.21.138,100,38,True,2018-06-19 07:21:36,R_2xztfHcM2s8YoF3,,,,,51.5,-0.11669921875,anonymous,EN,19.195,19.195,20.124,1,Minister 2,12.854,12.854,13.771,1,Minister 2,EU Integration,Oppose EU Integration,Party Affiliation,Labour Party,PM's Position in EU Integration,Oppose EU Integration,Gender,Male,Scandal,Misreporting Funds,PM's Scandal,Plagiarism,PM's Partisanship,Labour Party,Neutral,Conservative Party,Support EU Integration,Female,Misreporting Funds,No Scandal,Conservative Party,EU Integration,Oppose EU Integration,Party Affiliation,Conservative Party,PM's Position in EU Integration,Oppose EU Integration,Gender,Male,Scandal,Having an Extramarital Affair,PM's Scandal,No Scandal,PM's Partisanship,Conservative Party,Support EU Integration,Liberal Democrats,Support EU Integration,Male,Sexual Harassment,Misreporting Funds,Conservative Party
2018-06-19 07:25:47,2018-06-19 07:26:06,IP Address,84.92.90.30,100,19,True,2018-06-19 07:26:07,R_2Pk9vcjLMc5EXNe,,,,,51.657196044922,0.76080322265625,anonymous,EN,1.801,12.246,12.805,8,Minister 2,1.206,4.109,5.242,4,Minister 1,PM's Partisanship,Labour Party,PM's Scandal,No Scandal,PM's Position in EU Integration,Support EU Integration,Scandal,No Scandal,EU Integration,Neutral,Party Affiliation,Labour Party,Gender,Female,Conservative Party,Having an Extramarital Affair,Oppose EU Integration,Having an Extramarital Affair,Oppose EU Integration,Conservative Party,Female,PM's Partisanship,Conservative Party,PM's Scandal,No Scandal,PM's Position in EU Integration,Neutral,Scandal,Having an Extramarital Affair,EU Integration,Support EU Integration,Party Affiliation,Conservative Party,Gender,Male,Conservative Party,Plagiarism,Support EU Integration,Misreporting Funds,Neutral,Conservative Party,Male
2018-06-19 07:27:57,2018-06-19 07:28:54,IP Address,81.147.69.209,100,56,True,2018-06-19 07:28:54,R_2zvGJQUIlyGilHH,,,,,51.88330078125,0.89999389648438,anonymous,EN,21.958,24.003,24.626,3,Minister 1,22.062,23.901,25.005,3,Minister 2,Gender,Male,EU Integration,Support EU Integration,PM's Position in EU Integration,Neutral,PM's Partisanship,Labour Party,Party Affiliation,Labour Party,PM's Scandal,Plagiarism,Scandal,No Scandal,Male,Support EU Integration,Oppose EU Integration,Labour Party,Labour Party,Misreporting Funds,Having an Extramarital Affair,Gender,Female,EU Integration,Oppose EU Integration,PM's Position in EU Integration,Oppose EU Integration,PM's Partisanship,Conservative Party,Party Affiliation,Conservative Party,PM's Scandal,Having an Extramarital Affair,Scandal,Sexual Harassment,Female,Oppose EU Integration,Oppose EU Integration,Conservative Party,Conservative Party,Having an Extramarital Affair,Having an Extramarital Affair
2018-06-19 07:29:59,2018-06-19 07:30:33,IP Address,86.14.185.252,100,34,True,2018-06-19 07:30:34,R_1M3WDMmCWWWmEa7,,,,,51.88330078125,0.89999389648438,anonymous,EN,1.05,16.586,17.12,5,Minister 2,1.132,13.115,13.693,5,Minister 1,PM's Partisanship,Labour Party,EU Integration,Oppose EU Integration,PM's Scandal,No Scandal,Scandal,Misreporting Funds,Party Affiliation,Labour Party,Gender,Female,PM's Position in EU Integration,Support EU Integration,Labour Party,Neutral,No Scandal,Misreporting Funds,Labour Party,Male,Support EU Integration,PM's Partisanship,Labour Party,EU Integration,Neutral,PM's Scandal,No Scandal,Scandal,Plagiarism,Party Affiliation,Labour Party,Gender,Female,PM's Position in EU Integration,Neutral,Conservative Party,Oppose EU Integration,Misreporting Funds,Plagiarism,Liberal Democrats,Female,Oppose EU Integration
2018-06-19 07:31:29,2018-06-19 07:32:13,IP Address,147.147.162.56,100,44,True,2018-06-19 07:32:13,R_10qhtYchWVC8Pxu,,,,,51.88330078125,0.89999389648438,anonymous,EN,13.026,13.026,14.936,1,Minister 1,27.019,27.019,28.293,1,Minister 2,Party Affiliation,Liberal Democrats,Scandal,No Scandal,PM's Scandal,Having an Extramarital Affair,PM's Position in EU Integration,Neutral,EU Integration,Neutral,PM's Partisanship,Conservative Party,Gender,Female,Liberal Democrats,Having an Extramarital Affair,Sexual Harassment,Support EU Integration,Neutral,Conservative Party,Female,Party Affiliation,Conservative Party,Scandal,Having an Extramarital Affair,PM's Scandal,No Scandal,PM's Position in EU Integration,Neutral,EU Integration,Oppose EU Integration,PM's Partisanship,Conservative Party,Gender,Male,Conservative Party,No Scandal,Sexual Harassment,Neutral,Neutral,Conservative Party,Female
2018-06-19 07:35:00,2018-06-19 07:35:20,IP Address,82.132.218.185,100,20,True,2018-06-19 07:35:21,R_2Vdz2NkkUiCoT6E,,,,,51.516693115234,-0.33329772949219,anonymous,EN,1.341,6.966,8.828,5,Minister 1,0.604,9.171,9.785,7,Minister 2,PM's Partisanship,Labour Party,Party Affiliation,Labour Party,EU Integration,Oppose EU Integration,Gender,Female,Scandal,Misreporting Funds,PM's Position in EU Integration,Neutral,PM's Scandal,No Scandal,Conservative Party,Conservative Party,Oppose EU Integration,Female,No Scandal,Neutral,Plagiarism,PM's Partisanship,Conservative Party,Party Affiliation,Conservative Party,EU Integration,Neutral,Gender,Male,Scandal,Plagiarism,PM's Position in EU Integration,Neutral,PM's Scandal,Sexual Harassment,Conservative Party,Liberal Democrats,Support EU Integration,Female,Having an Extramarital Affair,Support EU Integration,Having an Extramarital Affair
2018-06-19 07:49:30,2018-06-19 07:50:11,IP Address,86.161.54.232,100,41,True,2018-06-19 07:50:12,R_3CBdXneUuWHFnUq,,,,,51.88330078125,0.89999389648438,anonymous,EN,12.397,13.434,13.904,4,Minister 1,21.769,22.645,23.154,3,Minister 1,Party Affiliation,Liberal Democrats,PM's Position in EU Integration,Support EU Integration,EU Integration,Support EU Integration,Scandal,Plagiarism,Gender,Female,PM's Partisanship,Conservative Party,PM's Scandal,Sexual Harassment,Conservative Party,Support EU Integration,Neutral,Sexual Harassment,Female,Conservative Party,Sexual Harassment,Party Affiliation,Labour Party,PM's Position in EU Integration,Oppose EU Integration,EU Integration,Oppose EU Integration,Scandal,Plagiarism,Gender,Female,PM's Partisanship,Labour Party,PM's Scandal,Having an Extramarital Affair,Conservative Party,Neutral,Neutral,Plagiarism,Male,Conservative Party,Sexual Harassment
2018-06-19 07:50:07,2018-06-19 07:50:34,IP Address,155.245.62.47,100,27,True,2018-06-19 07:50:34,R_1Ii49dWQerf2AmB,,,,,51.88330078125,0.89999389648438,anonymous,EN,10.535,10.535,11.465,1,Minister 2,11.162,13.197,14.475,2,Minister 2,EU Integration,Support EU Integration,Party Affiliation,Conservative Party,Scandal,Plagiarism,PM's Scandal,Having an Extramarital Affair,Gender,Female,PM's Partisanship,Conservative Party,PM's Position in EU Integration,Neutral,Support EU Integration,Conservative Party,No Scandal,Having an Extramarital Affair,Male,Conservative Party,Support EU Integration,EU Integration,Neutral,Party Affiliation,Liberal Democrats,Scandal,Plagiarism,PM's Scandal,Having an Extramarital Affair,Gender,Female,PM's Partisanship,Conservative Party,PM's Position in EU Integration,Oppose EU Integration,Oppose EU Integration,Liberal Democrats,Sexual Harassment,Misreporting Funds,Female,Conservative Party,Neutral
2018-06-19 07:50:17,2018-06-19 07:50:57,IP Address,94.118.6.109,100,39,True,2018-06-19 07:50:58,R_pnHQ2Bh1q00EHcd,,,,,51.496398925781,-0.12240600585938,anonymous,EN,1.601,31.789,32.653,9,Minister 2,1.037,9.252,9.859,7,Minister 2,PM's Scandal,Misreporting Funds,Gender,Female,Scandal,Misreporting Funds,Party Affiliation,Liberal Democrats,EU Integration,Oppose EU Integration,PM's Position in EU Integration,Neutral,PM's Partisanship,Conservative Party,Misreporting Funds,Male,No Scandal,Liberal Democrats,Support EU Integration,Support EU Integration,Conservative Party,PM's Scandal,Sexual Harassment,Gender,Male,Scandal,Sexual Harassment,Party Affiliation,Liberal Democrats,EU Integration,Oppose EU Integration,PM's Position in EU Integration,Neutral,PM's Partisanship,Conservative Party,Plagiarism,Male,Misreporting Funds,Liberal Democrats,Oppose EU Integration,Oppose EU Integration,Conservative Party
2018-06-19 07:59:00,2018-06-19 08:00:31,IP Address,155.245.69.102,100,90,True,2018-06-19 08:00:31,R_10PJudq3KTF1Pbt,,,,,51.936492919922,1.2783050537109,anonymous,EN,41.089,41.089,43.305,1,Minister 2,44.46,44.46,45.72,1,Minister 1,Party Affiliation,Liberal Democrats,Gender,Male,EU Integration,Oppose EU Integration,Scandal,Sexual Harassment,PM's Partisanship,Conservative Party,PM's Position in EU Integration,Oppose EU Integration,PM's Scandal,No Scandal,Conservative Party,Male,Neutral,Having an Extramarital Affair,Conservative Party,Oppose EU Integration,No Scandal,Party Affiliation,Conservative Party,Gender,Female,EU Integration,Neutral,Scandal,No Scandal,PM's Partisanship,Conservative Party,PM's Position in EU Integration,Neutral,PM's Scandal,No Scandal,Liberal Democrats,Male,Neutral,Misreporting Funds,Conservative Party,Oppose EU Integration,Plagiarism
2018-06-19 08:01:07,2018-06-19 08:01:16,IP Address,213.205.251.27,100,8,True,2018-06-19 08:01:16,R_3qdQLIc2yG5ojZv,,,,,51.550003051758,0.16670227050781,anonymous,EN,0.76,2.872,3.755,5,Minister 1,1.26,2.069,2.518,3,Minister 2,Gender,Female,Scandal,Misreporting Funds,PM's Partisanship,Conservative Party,PM's Scandal,No Scandal,PM's Position in EU Integration,Neutral,Party Affiliation,Conservative Party,EU Integration,Neutral,Male,Misreporting Funds,Conservative Party,Having an Extramarital Affair,Neutral,Conservative Party,Oppose EU Integration,Gender,Female,Scandal,Having an Extramarital Affair,PM's Partisanship,Conservative Party,PM's Scandal,No Scandal,PM's Position in EU Integration,Oppose EU Integration,Party Affiliation,Liberal Democrats,EU Integration,Neutral,Female,Misreporting Funds,Conservative Party,Misreporting Funds,Neutral,Liberal Democrats,Oppose EU Integration
