IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1_First Click,Q1_Last Click,Q1_Page Submit,Q1_Click Count,Q3_First Click,Q3_Last Click,Q3_Page Submit,Q3_Click Count,Q4,Q5_First Click,Q5_Last Click,Q5_Page Submit,Q5_Click Count,Q6,F-1-1,F-1-1-1,F-1-2,F-1-1-2,F-1-3,F-1-1-3,F-1-4,F-1-1-4,F-1-2-1,F-1-2-2,F-1-2-3,F-1-2-4,F-2-1,F-2-1-1,F-2-2,F-2-1-2,F-2-3,F-2-1-3,F-2-4,F-2-1-4,F-2-2-1,F-2-2-2,F-2-2-3,F-2-2-4,F-1-5,F-1-1-5,F-1-6,F-1-1-6,F-1-2-5,F-1-2-6,F-2-5,F-2-1-5,F-2-6,F-2-1-6,F-2-2-5,F-2-2-6
155.245.57.90,100,45,TRUE,2018/6/19 06:55,R_1EWM22O45xVFARz,,,,,51.90859985,0.920898438,anonymous,EN,0,0,7.934,0,16.293,16.293,17.877,1,Prime Minister 2,17.001,17.001,18.017,1,Prime Minister 1,Scandal,Having an Extranarital Affair,EU Integration,Neutral,Gender,Male,Minister's Partisanship,Conservative Party,No Scandal,Support EU Integration,Female,Conservative Party,Scandal,Misreporting Funds,EU Integration,Support EU Integration,Gender,Female,Minister's Partisanship,Labour Party,Plagiarism,Oppose EU Integration,Female,Labour Party,Party Affiliation,Conservative Party,Minister's Scandal,Sexual Harassment,Conservative Party,Misreporting Funds,Party Affiliation,Labour Party,Minister's Scandal,Plagiarism,Labour Party,Plagiarism
80.189.49.226,100,70,TRUE,2018/6/19 06:56,R_2A1k1jbG01vg0Aq,,,,,51.26669312,1.083297729,anonymous,EN,0.709,21.27,23.966,9,0.825,11.795,14.964,3,Prime Minister 2,0.203,14.389,17.071,4,Prime Minister 2,EU Integration,Neutral,Minister's Partisanship,Conservative Party,Gender,Male,Minister's Scandal,Misreporting Funds,Oppose EU Integration,Conservative Party,Female,No Scandal,EU Integration,Support EU Integration,Minister's Partisanship,Labour Party,Gender,Female,Minister's Scandal,Sexual Harassment,Oppose EU Integration,Conservative Party,Female,Plagiarism,Party Affiliation,Conservative Party,Scandal,Misreporting Funds,Conservative Party,No Scandal,Party Affiliation,Labour Party,Scandal,No Scandal,Conservative Party,No Scandal
86.151.53.16,100,46,TRUE,2018/6/19 06:57,R_1LSXhSOaBXZoUsD,,,,,51.88330078,0.899993896,anonymous,EN,0,0,14.542,0,12.717,12.717,15.05,1,Prime Minister 1,13.814,13.814,14.992,1,Prime Minister 2,EU Integration,Support EU Integration,Scandal,No Scandal,Gender,Female,Minister's Scandal,Plagiarism,Oppose EU Integration,Plagiarism,Female,Plagiarism,EU Integration,Support EU Integration,Scandal,Sexual Harassment,Gender,Female,Minister's Scandal,Having an Extramarital Affair,Neutral,Having an Extranarital Affair,Male,No Scandal,Minister's Partisanship,Labour Party,Party Affiliation,Labour Party,Labour Party,Labour Party,Minister's Partisanship,Conservative Party,Party Affiliation,Conservative Party,Labour Party,Labour Party
213.205.251.92,100,38,TRUE,2018/6/19 06:57,R_W9ewHdUZScyx6YF,,,,,51.55000305,0.166702271,anonymous,EN,4.331,11.139,12.247,8,0.661,11.716,12.378,7,Prime Minister 1,0.743,9.188,10.034,7,Prime Minister 1,EU Integration,Oppose EU Integration,Gender,Female,Party Affiliation,Conservative Party,Minister's Scandal,Having an Extramarital Affair,Neutral,Female,Conservative Party,Sexual Harassment,EU Integration,Support EU Integration,Gender,Male,Party Affiliation,Conservative Party,Minister's Scandal,Sexual Harassment,Support EU Integration,Male,Conservative Party,Misreporting Funds,Minister's Partisanship,Conservative Party,Scandal,Misreporting Funds,Liberal Democrats,Having an Extranarital Affair,Minister's Partisanship,Conservative Party,Scandal,No Scandal,Conservative Party,Having an Extranarital Affair
82.17.246.114,100,81,TRUE,2018/6/19 06:58,R_ZkOh01xdHbfU39n,,,,,51.88330078,0.899993896,anonymous,EN,3.983,6.325,8.936,3,17.496,37.321,40.242,5,Prime Minister 1,6.027,17.736,20.445,4,Prime Minister 1,Minister's Scandal,No Scandal,Scandal,Having an Extranarital Affair,Party Affiliation,Conservative Party,Gender,Female,Sexual Harassment,Having an Extranarital Affair,Conservative Party,Female,Minister's Scandal,Plagiarism,Scandal,Having an Extranarital Affair,Party Affiliation,Conservative Party,Gender,Male,Misreporting Funds,Having an Extranarital Affair,Conservative Party,Male,Minister's Partisanship,Liberal Democrats,EU Integration,Neutral,Liberal Democrats,Oppose EU Integration,Minister's Partisanship,Conservative Party,EU Integration,Support EU Integration,Conservative Party,Support EU Integration
80.2.20.104,100,71,TRUE,2018/6/19 07:00,R_3Q0nY6PLh1rYLhi,,,,,51.6302948,5.04E-04,anonymous,EN,10.095,16.392,19.422,5,3.733,21.158,25.758,5,Prime Minister 1,2.529,33.129,33.935,5,Prime Minister 2,Scandal,Plagiarism,Minister's Partisanship,Conservative Party,Party Affiliation,Conservative Party,Gender,Male,Plagiarism,Conservative Party,Conservative Party,Female,Scandal,Sexual Harassment,Minister's Partisanship,Conservative Party,Party Affiliation,Conservative Party,Gender,Male,Misreporting Funds,Labour Party,Labour Party,Female,EU Integration,Neutral,Minister's Scandal,Having an Extramarital Affair,Support EU Integration,No Scandal,EU Integration,Support EU Integration,Minister's Scandal,Misreporting Funds,Oppose EU Integration,Sexual Harassment
31.75.198.168,100,74,TRUE,2018/6/19 07:03,R_3s6dqDqxUp5iRh0,,,,,51.51420593,-0.093093872,anonymous,EN,26.139,26.139,29.453,1,11.633,13.255,13.969,3,Prime Minister 2,16.375,18.598,21.605,3,Prime Minister 2,Minister's Partisanship,Labour Party,Scandal,Sexual Harassment,Party Affiliation,Labour Party,EU Integration,Neutral,Labour Party,Misreporting Funds,Labour Party,Oppose EU Integration,Minister's Partisanship,Labour Party,Scandal,Misreporting Funds,Party Affiliation,Labour Party,EU Integration,Support EU Integration,Liberal Democrats,Misreporting Funds,Conservative Party,Neutral,Minister's Scandal,Plagiarism,Gender,Male,Sexual Harassment,Female,Minister's Scandal,Having an Extramarital Affair,Gender,Female,Plagiarism,Female
155.245.59.41,100,51,TRUE,2018/6/19 07:04,R_W8SlW33l4BOsJvb,,,,,51.90859985,0.920898438,anonymous,EN,0,0,11.752,0,10.66,10.66,11.928,1,Prime Minister 1,27.326,27.326,28.403,1,Prime Minister 2,Gender,Female,EU Integration,Neutral,Minister's Scandal,Plagiarism,Party Affiliation,Conservative Party,Female,Neutral,Misreporting Funds,Labour Party,Gender,Male,EU Integration,Neutral,Minister's Scandal,Having an Extramarital Affair,Party Affiliation,Conservative Party,Female,Neutral,No Scandal,Conservative Party,Scandal,No Scandal,Minister's Partisanship,Conservative Party,Sexual Harassment,Labour Party,Scandal,No Scandal,Minister's Partisanship,Conservative Party,Having an Extranarital Affair,Conservative Party
92.40.248.50,100,50,TRUE,2018/6/19 07:11,R_10TubTk6lDalyz2,,,,,51.6000061,-0.066696167,anonymous,EN,2.001,9.582,11.378,2,5.635,21.867,22.934,4,Prime Minister 1,2.199,13.582,14.108,5,Prime Minister 2,Minister's Partisanship,Liberal Democrats,Party Affiliation,Conservative Party,Minister's Scandal,Having an Extramarital Affair,Scandal,Plagiarism,Labour Party,Labour Party,Misreporting Funds,Misreporting Funds,Minister's Partisanship,Liberal Democrats,Party Affiliation,Conservative Party,Minister's Scandal,Sexual Harassment,Scandal,Having an Extranarital Affair,Liberal Democrats,Conservative Party,Having an Extramarital Affair,No Scandal,Gender,Male,EU Integration,Oppose EU Integration,Male,Neutral,Gender,Female,EU Integration,Oppose EU Integration,Male,Oppose EU Integration
5.151.221.253,100,172,TRUE,2018/6/19 07:13,R_2P0zpsHvKPzPZxp,,,,,51.88330078,0.899993896,anonymous,EN,1.273,110.065,124.783,13,1.138,25.505,26.89,7,Prime Minister 1,0.713,18.449,19.434,4,Prime Minister 2,Gender,Female,Minister's Partisanship,Labour Party,EU Integration,Oppose EU Integration,Scandal,Having an Extranarital Affair,Female,Liberal Democrats,Oppose EU Integration,Plagiarism,Gender,Female,Minister's Partisanship,Liberal Democrats,EU Integration,Neutral,Scandal,Sexual Harassment,Female,Conservative Party,Neutral,Misreporting Funds,Party Affiliation,Labour Party,Minister's Scandal,No Scandal,Conservative Party,Sexual Harassment,Party Affiliation,Conservative Party,Minister's Scandal,No Scandal,Conservative Party,Misreporting Funds
86.1.184.137,100,52,TRUE,2018/6/19 07:16,R_Zt7jAvoaDvDRwSB,,,,,51.88330078,0.899993896,anonymous,EN,7.19,22.142,22.793,6,1.978,20.558,21.255,4,Prime Minister 1,0.721,5.289,5.815,4,Prime Minister 1,Party Affiliation,Conservative Party,Scandal,Misreporting Funds,Gender,Male,Minister's Scandal,Misreporting Funds,Labour Party,Plagiarism,Female,Sexual Harassment,Party Affiliation,Conservative Party,Scandal,No Scandal,Gender,Male,Minister's Scandal,Plagiarism,Conservative Party,Sexual Harassment,Female,Having an Extramarital Affair,EU Integration,Oppose EU Integration,Minister's Partisanship,Conservative Party,Oppose EU Integration,Labour Party,EU Integration,Neutral,Minister's Partisanship,Conservative Party,Support EU Integration,Conservative Party
90.255.21.138,100,78,TRUE,2018/6/19 07:18,R_O7hIum7qMSXnibT,,,,,51.5,-0.116699219,anonymous,EN,0,0,18.368,0,22.676,22.676,25.083,1,Prime Minister 1,24.591,32.54,33.963,2,Prime Minister 2,Gender,Male,EU Integration,Support EU Integration,Minister's Partisanship,Conservative Party,Scandal,Sexual Harassment,Male,Oppose EU Integration,Labour Party,Having an Extranarital Affair,Gender,Male,EU Integration,Support EU Integration,Minister's Partisanship,Conservative Party,Scandal,Sexual Harassment,Male,Support EU Integration,Liberal Democrats,Misreporting Funds,Party Affiliation,Conservative Party,Minister's Scandal,Having an Extramarital Affair,Labour Party,Sexual Harassment,Party Affiliation,Conservative Party,Minister's Scandal,No Scandal,Conservative Party,Having an Extramarital Affair
84.92.90.30,100,50,TRUE,2018/6/19 07:23,R_1gqnXa01r4RJCsa,,,,,51.65719604,0.760803223,anonymous,EN,2.903,8.516,10.009,4,2.991,9.623,10.144,7,Prime Minister 1,1.033,25.801,26.251,5,Prime Minister 2,Gender,Female,Scandal,No Scandal,Minister's Partisanship,Conservative Party,Minister's Scandal,Plagiarism,Female,Sexual Harassment,Conservative Party,Sexual Harassment,Gender,Female,Scandal,Having an Extranarital Affair,Minister's Partisanship,Labour Party,Minister's Scandal,Sexual Harassment,Male,Misreporting Funds,Conservative Party,Having an Extramarital Affair,EU Integration,Oppose EU Integration,Party Affiliation,Conservative Party,Oppose EU Integration,Conservative Party,EU Integration,Oppose EU Integration,Party Affiliation,Labour Party,Neutral,Conservative Party
81.147.69.209,100,55,TRUE,2018/6/19 07:24,R_9BwzzMy81yq6D5v,,,,,51.88330078,0.899993896,anonymous,EN,21.979,21.979,22.706,1,10.54,15.758,15.728,4,Prime Minister 1,8.755,8.867,12.679,2,Prime Minister 2,Party Affiliation,Conservative Party,EU Integration,Neutral,Minister's Partisanship,Conservative Party,Gender,Female,Conservative Party,Oppose EU Integration,Conservative Party,Male,Party Affiliation,Conservative Party,EU Integration,Oppose EU Integration,Minister's Partisanship,Conservative Party,Gender,Female,Labour Party,Support EU Integration,Labour Party,Male,Scandal,No Scandal,Minister's Scandal,No Scandal,Sexual Harassment,Sexual Harassment,Scandal,No Scandal,Minister's Scandal,No Scandal,No Scandal,Having an Extramarital Affair
86.14.185.252,100,122,TRUE,2018/6/19 07:26,R_cYg1kG5RjPj7Cc9,,,,,51.88330078,0.899993896,anonymous,EN,1.129,79.452,79.868,29,16.989,29.618,30.699,4,Prime Minister 2,1.412,10.408,11.005,6,Prime Minister 1,EU Integration,Support EU Integration,Minister's Partisanship,Labour Party,Scandal,Plagiarism,Minister's Scandal,Misreporting Funds,Support EU Integration,Labour Party,Sexual Harassment,No Scandal,EU Integration,Oppose EU Integration,Minister's Partisanship,Labour Party,Scandal,Having an Extranarital Affair,Minister's Scandal,Sexual Harassment,Oppose EU Integration,Labour Party,Having an Extranarital Affair,Misreporting Funds,Gender,Male,Party Affiliation,Labour Party,Female,Labour Party,Gender,Male,Party Affiliation,Labour Party,Female,Labour Party
147.147.162.56,100,116,TRUE,2018/6/19 07:28,R_3JkPqHeHEb6pyPt,,,,,51.88330078,0.899993896,anonymous,EN,0,0,64.994,0,27.148,27.148,31.704,1,Prime Minister 1,17.193,17.193,19.211,1,Prime Minister 2,Party Affiliation,Conservative Party,EU Integration,Support EU Integration,Gender,Male,Minister's Scandal,Misreporting Funds,Conservative Party,Support EU Integration,Male,Misreporting Funds,Party Affiliation,Conservative Party,EU Integration,Support EU Integration,Gender,Female,Minister's Scandal,Misreporting Funds,Labour Party,Neutral,Male,Misreporting Funds,Scandal,Plagiarism,Minister's Partisanship,Liberal Democrats,Having an Extranarital Affair,Conservative Party,Scandal,Sexual Harassment,Minister's Partisanship,Liberal Democrats,Misreporting Funds,Labour Party
82.132.218.185,100,58,TRUE,2018/6/19 07:33,R_1mIT4lN75ZYMpjL,,,,,51.51669312,-0.333297729,anonymous,EN,10.02,17.154,18.768,2,0.924,30.794,30.832,10,Prime Minister 1,0.745,6.522,6.939,4,Prime Minister 2,Minister's Scandal,Misreporting Funds,Minister's Partisanship,Labour Party,EU Integration,Neutral,Gender,Female,Misreporting Funds,Liberal Democrats,Support EU Integration,Male,Minister's Scandal,Sexual Harassment,Minister's Partisanship,Conservative Party,EU Integration,Neutral,Gender,Female,Having an Extramarital Affair,Labour Party,Neutral,Female,Party Affiliation,Labour Party,Scandal,No Scandal,Conservative Party,Having an Extranarital Affair,Party Affiliation,Conservative Party,Scandal,Sexual Harassment,Labour Party,Sexual Harassment
86.161.54.232,100,65,TRUE,2018/6/19 07:47,R_psoqznzyYh1A16p,,,,,51.88330078,0.899993896,anonymous,EN,14.096,14.096,28.22,1,17.54,19.293,19.904,3,Prime Minister 2,14.306,15.524,16.039,3,Prime Minister 2,Minister's Partisanship,Liberal Democrats,Party Affiliation,Conservative Party,Gender,Male,EU Integration,Neutral,Conservative Party,Conservative Party,Female,Neutral,Minister's Partisanship,Conservative Party,Party Affiliation,Conservative Party,Gender,Male,EU Integration,Neutral,Liberal Democrats,Conservative Party,Male,Support EU Integration,Minister's Scandal,Having an Extramarital Affair,Scandal,Misreporting Funds,Plagiarism,Having an Extranarital Affair,Minister's Scandal,Plagiarism,Scandal,Misreporting Funds,Sexual Harassment,Having an Extranarital Affair
155.245.62.47,100,25,TRUE,2018/6/19 07:48,R_wRjMR1am4J4BRFD,,,,,51.88330078,0.899993896,anonymous,EN,0,0,4.522,0,9.347,9.347,10.711,1,Prime Minister 1,8.538,8.538,9.345,1,Prime Minister 2,Party Affiliation,Labour Party,Minister's Scandal,Plagiarism,EU Integration,Support EU Integration,Minister's Partisanship,Labour Party,Conservative Party,Plagiarism,Oppose EU Integration,Conservative Party,Party Affiliation,Conservative Party,Minister's Scandal,No Scandal,EU Integration,Oppose EU Integration,Minister's Partisanship,Conservative Party,Conservative Party,Plagiarism,Neutral,Liberal Democrats,Scandal,No Scandal,Gender,Female,No Scandal,Female,Scandal,Sexual Harassment,Gender,Female,Having an Extranarital Affair,Male
155.245.69.102,100,42,TRUE,2018/6/19 07:57,R_270QQFB9F3tjxIk,,,,,51.93649292,1.278305054,anonymous,EN,0,0,15.6,0,8.89,8.89,15.63,1,Prime Minister 1,7.291,7.291,10.212,1,Prime Minister 1,Scandal,Plagiarism,EU Integration,Neutral,Gender,Female,Minister's Partisanship,Liberal Democrats,No Scandal,Oppose EU Integration,Female,Labour Party,Scandal,No Scandal,EU Integration,Oppose EU Integration,Gender,Female,Minister's Partisanship,Labour Party,Sexual Harassment,Neutral,Female,Liberal Democrats,Party Affiliation,Conservative Party,Minister's Scandal,Plagiarism,Labour Party,Having an Extramarital Affair,Party Affiliation,Labour Party,Minister's Scandal,No Scandal,Conservative Party,No Scandal
213.205.251.27,100,35,TRUE,2018/6/19 08:00,R_YPPzV7M2Azz7vq1,,,,,51.55000305,0.166702271,anonymous,EN,5.106,6.471,7.272,2,0.038,13.109,13.838,5,Prime Minister 2,2.383,7.852,8.766,6,Prime Minister 1,Minister's Scandal,Misreporting Funds,Gender,Female,Minister's Partisanship,Liberal Democrats,Party Affiliation,Conservative Party,Misreporting Funds,Male,Conservative Party,Conservative Party,Minister's Scandal,Plagiarism,Gender,Female,Minister's Partisanship,Conservative Party,Party Affiliation,Conservative Party,Having an Extramarital Affair,Female,Liberal Democrats,Conservative Party,Scandal,Plagiarism,EU Integration,Oppose EU Integration,Misreporting Funds,Neutral,Scandal,Plagiarism,EU Integration,Oppose EU Integration,Sexual Harassment,Neutral
155.245.155.242,100,97,TRUE,2018/6/19 08:00,R_1oF8gXnEKjzv36N,,,,,51.90859985,0.920898438,anonymous,EN,2.517,32.846,35.154,8,13.111,46.581,47.48,10,Prime Minister 2,1.248,9.297,9.995,4,Prime Minister 2,Party Affiliation,Conservative Party,Minister's Partisanship,Liberal Democrats,EU Integration,Oppose EU Integration,Minister's Scandal,Misreporting Funds,Conservative Party,Conservative Party,Oppose EU Integration,Having an Extramarital Affair,Party Affiliation,Conservative Party,Minister's Partisanship,Liberal Democrats,EU Integration,Oppose EU Integration,Minister's Scandal,Misreporting Funds,Conservative Party,Conservative Party,Support EU Integration,Plagiarism,Gender,Female,Scandal,Plagiarism,Male,Plagiarism,Gender,Female,Scandal,Having an Extranarital Affair,Female,Having an Extranarital Affair
81.135.1.48,100,92,TRUE,2018/6/19 08:01,R_3mepBYhzKjCjRRx,,,,,51.89660645,-0.634506226,anonymous,EN,21.985,21.985,24.125,1,45.674,54.873,56.186,3,Prime Minister 1,5.547,7.982,11.469,2,Prime Minister 1,Party Affiliation,Conservative Party,Gender,Female,Scandal,Plagiarism,Minister's Scandal,Plagiarism,Labour Party,Male,Having an Extranarital Affair,Misreporting Funds,Party Affiliation,Conservative Party,Gender,Female,Scandal,No Scandal,Minister's Scandal,Having an Extramarital Affair,Labour Party,Female,Sexual Harassment,Sexual Harassment,Minister's Partisanship,Liberal Democrats,EU Integration,Oppose EU Integration,Labour Party,Neutral,Minister's Partisanship,Conservative Party,EU Integration,Support EU Integration,Labour Party,Oppose EU Integration
86.135.29.157,100,103,TRUE,2018/6/19 08:02,R_3hopQJHmbms8gnH,,,,,51.88330078,0.899993896,anonymous,EN,45.609,45.609,53.488,1,20.319,22.277,23.494,3,Prime Minister 1,22.943,22.965,24.778,2,Prime Minister 2,EU Integration,Neutral,Scandal,No Scandal,Gender,Male,Minister's Scandal,No Scandal,Oppose EU Integration,Having an Extranarital Affair,Male,Misreporting Funds,EU Integration,Oppose EU Integration,Scandal,Plagiarism,Gender,Male,Minister's Scandal,Sexual Harassment,Neutral,No Scandal,Female,Plagiarism,Party Affiliation,Labour Party,Minister's Partisanship,Labour Party,Labour Party,Labour Party,Party Affiliation,Conservative Party,Minister's Partisanship,Liberal Democrats,Conservative Party,Conservative Party
86.11.249.25,100,34,TRUE,2018/6/19 08:02,R_1i4Ghkr0Mium0Fz,,,,,51.88330078,0.899993896,anonymous,EN,7.874,14.658,17.189,5,0.949,12.321,12.877,8,Prime Minister 1,0.816,1.366,2.722,3,Prime Minister 2,Scandal,Sexual Harassment,Minister's Partisanship,Conservative Party,EU Integration,Neutral,Gender,Female,No Scandal,Conservative Party,Neutral,Male,Scandal,No Scandal,Minister's Partisanship,Labour Party,EU Integration,Oppose EU Integration,Gender,Female,No Scandal,Labour Party,Oppose EU Integration,Male,Party Affiliation,Conservative Party,Minister's Scandal,Plagiarism,Conservative Party,Having an Extramarital Affair,Party Affiliation,Labour Party,Minister's Scandal,Having an Extramarital Affair,Labour Party,Misreporting Funds
217.9.203.114,100,59,TRUE,2018/6/19 08:07,R_1GBr6oYKH41lKfN,,,,,53.16670227,-3.083297729,anonymous,EN,15.118,19.861,21.291,4,1.266,14.761,15.455,4,Prime Minister 2,2.444,19.346,19.99,5,Prime Minister 2,Minister's Partisanship,Liberal Democrats,Party Affiliation,Conservative Party,Gender,Female,Scandal,Having an Extranarital Affair,Conservative Party,Conservative Party,Female,Having an Extranarital Affair,Minister's Partisanship,Liberal Democrats,Party Affiliation,Conservative Party,Gender,Female,Scandal,Sexual Harassment,Liberal Democrats,Conservative Party,Female,No Scandal,EU Integration,Oppose EU Integration,Minister's Scandal,Misreporting Funds,Oppose EU Integration,Misreporting Funds,EU Integration,Support EU Integration,Minister's Scandal,Having an Extramarital Affair,Oppose EU Integration,Having an Extramarital Affair
