IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q3_First Click,Q3_Last Click,Q3_Page Submit,Q3_Click Count,Q4,Q5_First Click,Q5_Last Click,Q5_Page Submit,Q5_Click Count,Q6,F-1-1,F-1-1-1,F-1-2,F-1-1-2,F-1-3,F-1-1-3,F-1-4,F-1-1-4,F-1-5,F-1-1-5,F-1-6,F-1-1-6,F-1-2-1,F-1-2-2,F-1-2-3,F-1-2-4,F-1-2-5,F-1-2-6,F-2-1,F-2-1-1,F-2-2,F-2-1-2,F-2-3,F-2-1-3,F-2-4,F-2-1-4,F-2-5,F-2-1-5,F-2-6,F-2-1-6,F-2-2-1,F-2-2-2,F-2-2-3,F-2-2-4,F-2-2-5,F-2-2-6
86.14.185.108,100,52,TRUE,2018/6/19 06:30,R_2OTS9W9ibBYimBF,,,,,51.88330078,0.899993896,anonymous,EN,2.872,17.39,20.392,2,Prime Minister 2,14.454,31.927,33.467,2,Prime Minister 1,Gender,Male,Minister's Scandal,Sexual Harassment,EU Integration,Oppose EU Integration,Minister's Partisanship,Conservative Party,Scandal,Plagiarism,Party Affiliation,Conservative Party,Male,Plagiarism,Oppose EU Integration,Labour Party,Having an Extranarital Affair,Labour Party,Gender,Female,Minister's Scandal,Having an Extramarital Affair,EU Integration,Neutral,Minister's Partisanship,Labour Party,Scandal,Having an Extranarital Affair,Party Affiliation,Labour Party,Male,Having an Extramarital Affair,Neutral,Conservative Party,No Scandal,Conservative Party
151.230.144.27,100,26,TRUE,2018/6/19 06:32,R_31bInamjH4nDkDC,,,,,51.93649292,1.278305054,anonymous,EN,1.059,8.211,9.365,4,Prime Minister 1,1.133,17.102,17.142,5,Prime Minister 1,EU Integration,Support EU Integration,Scandal,Misreporting Funds,Gender,Female,Party Affiliation,Labour Party,Minister's Scandal,Plagiarism,Minister's Partisanship,Labour Party,Support EU Integration,Sexual Harassment,Female,Conservative Party,Plagiarism,Conservative Party,EU Integration,Oppose EU Integration,Scandal,Plagiarism,Gender,Male,Party Affiliation,Conservative Party,Minister's Scandal,Sexual Harassment,Minister's Partisanship,Liberal Democrats,Neutral,Sexual Harassment,Male,Conservative Party,No Scandal,Liberal Democrats
155.245.62.107,100,34,TRUE,2018/6/19 06:33,R_sBSDu7GxDJiUYil,,,,,51.88330078,0.899993896,anonymous,EN,10.175,10.175,13.056,1,Prime Minister 2,19.935,19.935,21.216,1,Prime Minister 1,Party Affiliation,Conservative Party,Scandal,Plagiarism,Minister's Scandal,Plagiarism,Minister's Partisanship,Conservative Party,Gender,Female,EU Integration,Support EU Integration,Conservative Party,Having an Extranarital Affair,No Scandal,Conservative Party,Female,Support EU Integration,Party Affiliation,Conservative Party,Scandal,No Scandal,Minister's Scandal,Plagiarism,Minister's Partisanship,Liberal Democrats,Gender,Female,EU Integration,Support EU Integration,Conservative Party,Having an Extranarital Affair,Plagiarism,Liberal Democrats,Male,Neutral
86.11.250.124,100,31,TRUE,2018/6/19 06:36,R_2pSrzy4rxgeTWSl,,,,,51.88330078,0.899993896,anonymous,EN,9.303,9.303,11.929,1,Prime Minister 1,15.512,15.512,17.666,1,Prime Minister 1,Scandal,Misreporting Funds,Gender,Male,EU Integration,Oppose EU Integration,Party Affiliation,Conservative Party,Minister's Partisanship,Liberal Democrats,Minister's Scandal,No Scandal,Sexual Harassment,Male,Support EU Integration,Conservative Party,Conservative Party,Plagiarism,Scandal,Plagiarism,Gender,Female,EU Integration,Support EU Integration,Party Affiliation,Conservative Party,Minister's Partisanship,Liberal Democrats,Minister's Scandal,Misreporting Funds,Plagiarism,Female,Support EU Integration,Labour Party,Labour Party,No Scandal
82.132.240.107,100,64,TRUE,2018/6/19 06:40,R_2uF0f4fFTqWSNBl,,,,,52.58329773,-2.133300781,anonymous,EN,21.178,44.886,49.935,6,Prime Minister 1,13.907,14.287,15.006,3,Prime Minister 2,Party Affiliation,Conservative Party,Minister's Partisanship,Liberal Democrats,Minister's Scandal,Having an Extramarital Affair,Gender,Male,Scandal,Plagiarism,EU Integration,Neutral,Conservative Party,Conservative Party,Plagiarism,Female,Having an Extranarital Affair,Oppose EU Integration,Party Affiliation,Labour Party,Minister's Partisanship,Labour Party,Minister's Scandal,Plagiarism,Gender,Female,Scandal,Plagiarism,EU Integration,Oppose EU Integration,Conservative Party,Liberal Democrats,No Scandal,Female,Having an Extranarital Affair,Neutral
165.225.80.131,100,70,TRUE,2018/6/19 06:40,R_3jet6XYoY0oRdlO,,,,,51.49639893,-0.122406006,anonymous,EN,2.958,12.703,15.485,2,Prime Minister 1,43.049,55.139,56.331,2,Prime Minister 2,Minister's Partisanship,Conservative Party,Gender,Female,EU Integration,Support EU Integration,Minister's Scandal,No Scandal,Scandal,No Scandal,Party Affiliation,Conservative Party,Labour Party,Male,Oppose EU Integration,Sexual Harassment,Having an Extranarital Affair,Labour Party,Minister's Partisanship,Conservative Party,Gender,Female,EU Integration,Neutral,Minister's Scandal,Misreporting Funds,Scandal,Sexual Harassment,Party Affiliation,Conservative Party,Conservative Party,Male,Oppose EU Integration,No Scandal,Plagiarism,Conservative Party
78.150.209.230,100,17,TRUE,2018/6/19 06:41,R_21mokwyeFmVhP53,,,,,51.88330078,0.899993896,anonymous,EN,5.487,5.487,7.155,1,Prime Minister 2,7.837,7.837,8.766,1,Prime Minister 2,EU Integration,Support EU Integration,Minister's Scandal,Sexual Harassment,Scandal,Having an Extranarital Affair,Minister's Partisanship,Labour Party,Party Affiliation,Labour Party,Gender,Male,Oppose EU Integration,No Scandal,No Scandal,Liberal Democrats,Conservative Party,Female,EU Integration,Oppose EU Integration,Minister's Scandal,Having an Extramarital Affair,Scandal,Sexual Harassment,Minister's Partisanship,Labour Party,Party Affiliation,Labour Party,Gender,Female,Support EU Integration,Misreporting Funds,Sexual Harassment,Liberal Democrats,Conservative Party,Female
86.151.53.41,100,123,TRUE,2018/6/19 06:45,R_2QMrYNC80qnb81l,,,,,51.88330078,0.899993896,anonymous,EN,3.204,20.045,21.226,3,Prime Minister 1,48.01,99.941,100.762,5,Prime Minister 2,Gender,Male,Scandal,Plagiarism,Minister's Partisanship,Labour Party,EU Integration,Neutral,Party Affiliation,Labour Party,Minister's Scandal,No Scandal,Female,No Scandal,Conservative Party,Support EU Integration,Conservative Party,No Scandal,Gender,Female,Scandal,Sexual Harassment,Minister's Partisanship,Conservative Party,EU Integration,Oppose EU Integration,Party Affiliation,Conservative Party,Minister's Scandal,Having an Extramarital Affair,Female,Plagiarism,Conservative Party,Neutral,Conservative Party,No Scandal
86.184.24.237,100,49,TRUE,2018/6/19 06:45,R_xg4e04mT4f2UPaF,,,,,52.07060242,0.761901855,anonymous,EN,31.14,31.14,31.959,1,Prime Minister 2,14.22,14.22,16.721,1,Prime Minister 1,Scandal,No Scandal,Party Affiliation,Conservative Party,Minister's Partisanship,Liberal Democrats,Gender,Female,Minister's Scandal,Plagiarism,EU Integration,Oppose EU Integration,Plagiarism,Conservative Party,Conservative Party,Female,Plagiarism,Neutral,Scandal,Having an Extranarital Affair,Party Affiliation,Conservative Party,Minister's Partisanship,Conservative Party,Gender,Male,Minister's Scandal,Having an Extramarital Affair,EU Integration,Support EU Integration,No Scandal,Conservative Party,Conservative Party,Male,Sexual Harassment,Neutral
2.122.222.204,100,33,TRUE,2018/6/19 06:49,R_3nORdk92zaQF2cS,,,,,51.88330078,0.899993896,anonymous,EN,9.917,12.644,13.858,3,Prime Minister 1,14.306,16.721,17.6,3,Prime Minister 2,Gender,Female,Scandal,No Scandal,Party Affiliation,Labour Party,Minister's Partisanship,Labour Party,EU Integration,Neutral,Minister's Scandal,Misreporting Funds,Female,Plagiarism,Conservative Party,Conservative Party,Oppose EU Integration,Sexual Harassment,Gender,Female,Scandal,Misreporting Funds,Party Affiliation,Labour Party,Minister's Partisanship,Labour Party,EU Integration,Neutral,Minister's Scandal,Plagiarism,Female,Plagiarism,Conservative Party,Conservative Party,Neutral,Plagiarism
81.106.114.114,100,29,TRUE,2018/6/19 06:51,R_2QtUvk7931lCHBf,,,,,51.75,-0.333297729,anonymous,EN,0.974,14.947,16.407,5,Prime Minister 1,0.843,10.768,11.444,8,Prime Minister 2,Party Affiliation,Conservative Party,Minister's Partisanship,Liberal Democrats,EU Integration,Oppose EU Integration,Gender,Male,Scandal,No Scandal,Minister's Scandal,Plagiarism,Conservative Party,Conservative Party,Neutral,Female,Misreporting Funds,Plagiarism,Party Affiliation,Labour Party,Minister's Partisanship,Labour Party,EU Integration,Neutral,Gender,Male,Scandal,Plagiarism,Minister's Scandal,Having an Extramarital Affair,Conservative Party,Conservative Party,Oppose EU Integration,Male,No Scandal,Plagiarism
92.40.249.241,100,49,TRUE,2018/6/19 06:53,R_1dg0zq1Bp3sfIzv,,,,,51.51420593,-0.093093872,anonymous,EN,17.741,18.642,19.763,3,Prime Minister 2,3.388,27.577,28.304,3,Prime Minister 1,Minister's Scandal,Plagiarism,Minister's Partisanship,Liberal Democrats,Scandal,Having an Extranarital Affair,EU Integration,Support EU Integration,Party Affiliation,Conservative Party,Gender,Female,Sexual Harassment,Labour Party,Plagiarism,Neutral,Labour Party,Female,Minister's Scandal,Sexual Harassment,Minister's Partisanship,Labour Party,Scandal,Plagiarism,EU Integration,Neutral,Party Affiliation,Labour Party,Gender,Male,Plagiarism,Labour Party,Sexual Harassment,Oppose EU Integration,Labour Party,Male
146.198.242.96,100,15,TRUE,2018/6/19 06:53,R_2TGaRpqxoqQHL18,,,,,51.88330078,0.899993896,anonymous,EN,2.573,8.986,9.037,4,Prime Minister 1,1.714,4.769,5.668,4,Prime Minister 1,Minister's Scandal,Plagiarism,Scandal,Misreporting Funds,Minister's Partisanship,Conservative Party,Gender,Male,EU Integration,Oppose EU Integration,Party Affiliation,Conservative Party,Sexual Harassment,Having an Extranarital Affair,Conservative Party,Male,Support EU Integration,Conservative Party,Minister's Scandal,Plagiarism,Scandal,Plagiarism,Minister's Partisanship,Labour Party,Gender,Male,EU Integration,Neutral,Party Affiliation,Labour Party,No Scandal,Sexual Harassment,Conservative Party,Female,Support EU Integration,Conservative Party
80.189.49.226,100,42,TRUE,2018/6/19 06:57,R_1pDvO203pkVr9dP,,,,,51.26669312,1.083297729,anonymous,EN,0.91,30.594,31.287,9,Prime Minister 1,1.815,7.453,8.806,4,Prime Minister 1,EU Integration,Support EU Integration,Party Affiliation,Labour Party,Gender,Female,Scandal,Having an Extranarital Affair,Minister's Partisanship,Labour Party,Minister's Scandal,No Scandal,Support EU Integration,Labour Party,Female,Plagiarism,Labour Party,Having an Extramarital Affair,EU Integration,Oppose EU Integration,Party Affiliation,Conservative Party,Gender,Male,Scandal,Sexual Harassment,Minister's Partisanship,Liberal Democrats,Minister's Scandal,Plagiarism,Oppose EU Integration,Conservative Party,Female,Sexual Harassment,Conservative Party,Misreporting Funds
86.151.53.16,100,27,TRUE,2018/6/19 06:57,R_vluRxIlWiYOH1Dz,,,,,51.88330078,0.899993896,anonymous,EN,13.867,13.867,14.935,1,Prime Minister 1,10.015,10.015,11.134,1,Prime Minister 2,Minister's Scandal,Having an Extramarital Affair,Gender,Male,Scandal,Sexual Harassment,Minister's Partisanship,Conservative Party,EU Integration,Support EU Integration,Party Affiliation,Conservative Party,Having an Extramarital Affair,Female,Having an Extranarital Affair,Conservative Party,Oppose EU Integration,Conservative Party,Minister's Scandal,Having an Extramarital Affair,Gender,Male,Scandal,No Scandal,Minister's Partisanship,Labour Party,EU Integration,Oppose EU Integration,Party Affiliation,Labour Party,No Scandal,Male,No Scandal,Conservative Party,Oppose EU Integration,Conservative Party
213.205.251.92,100,18,TRUE,2018/6/19 06:57,R_3kc8dAuwOqvpBoc,,,,,51.55000305,0.166702271,anonymous,EN,0.927,9.442,10.049,7,Prime Minister 2,0.638,6.375,7.068,8,Prime Minister 1,Minister's Scandal,Sexual Harassment,Minister's Partisanship,Liberal Democrats,Scandal,Sexual Harassment,EU Integration,Oppose EU Integration,Party Affiliation,Conservative Party,Gender,Male,Having an Extramarital Affair,Conservative Party,Misreporting Funds,Neutral,Conservative Party,Female,Minister's Scandal,Sexual Harassment,Minister's Partisanship,Conservative Party,Scandal,Having an Extranarital Affair,EU Integration,Neutral,Party Affiliation,Conservative Party,Gender,Female,Plagiarism,Liberal Democrats,Having an Extranarital Affair,Support EU Integration,Conservative Party,Female
155.245.57.90,100,221,TRUE,2018/6/19 06:59,R_vwStB7XtiH1e6cx,,,,,51.90859985,0.920898438,anonymous,EN,206.064,206.064,208.678,1,Prime Minister 2,13.105,13.105,14.138,1,Prime Minister 2,EU Integration,Oppose EU Integration,Minister's Partisanship,Liberal Democrats,Minister's Scandal,Having an Extramarital Affair,Party Affiliation,Conservative Party,Gender,Female,Scandal,Plagiarism,Oppose EU Integration,Conservative Party,No Scandal,Conservative Party,Female,Having an Extranarital Affair,EU Integration,Neutral,Minister's Partisanship,Labour Party,Minister's Scandal,Plagiarism,Party Affiliation,Labour Party,Gender,Female,Scandal,Sexual Harassment,Oppose EU Integration,Liberal Democrats,No Scandal,Conservative Party,Male,No Scandal
82.17.246.114,100,60,TRUE,2018/6/19 06:59,R_2DUB0aNpnFp1uyp,,,,,51.88330078,0.899993896,anonymous,EN,1.251,20.238,22.804,4,Prime Minister 2,5.953,35.495,36.01,4,Prime Minister 1,Party Affiliation,Labour Party,Minister's Scandal,Having an Extramarital Affair,Minister's Partisanship,Labour Party,Scandal,No Scandal,EU Integration,Oppose EU Integration,Gender,Female,Labour Party,Plagiarism,Labour Party,No Scandal,Support EU Integration,Male,Party Affiliation,Conservative Party,Minister's Scandal,Misreporting Funds,Minister's Partisanship,Liberal Democrats,Scandal,Plagiarism,EU Integration,Neutral,Gender,Male,Labour Party,Sexual Harassment,Labour Party,Sexual Harassment,Oppose EU Integration,Male
80.2.20.104,100,44,TRUE,2018/6/19 07:01,R_2Yi9uZZrO20WDFA,,,,,51.6302948,5.04E-04,anonymous,EN,2.352,32.574,33.166,7,Prime Minister 1,12.941,13.978,15.528,4,Prime Minister 1,Party Affiliation,Labour Party,EU Integration,Support EU Integration,Minister's Scandal,Having an Extramarital Affair,Gender,Female,Minister's Partisanship,Labour Party,Scandal,Having an Extranarital Affair,Conservative Party,Neutral,No Scandal,Female,Conservative Party,Misreporting Funds,Party Affiliation,Conservative Party,EU Integration,Support EU Integration,Minister's Scandal,Having an Extramarital Affair,Gender,Female,Minister's Partisanship,Conservative Party,Scandal,Having an Extranarital Affair,Labour Party,Neutral,Plagiarism,Female,Labour Party,Plagiarism
31.75.198.168,100,32,TRUE,2018/6/19 07:04,R_2s7NZrO650b5P6P,,,,,51.51420593,-0.093093872,anonymous,EN,1.279,20.239,21.683,3,Prime Minister 1,1.385,8.748,10.208,3,Prime Minister 2,EU Integration,Neutral,Minister's Partisanship,Conservative Party,Minister's Scandal,No Scandal,Gender,Male,Scandal,Misreporting Funds,Party Affiliation,Conservative Party,Oppose EU Integration,Liberal Democrats,Plagiarism,Female,Misreporting Funds,Conservative Party,EU Integration,Support EU Integration,Minister's Partisanship,Labour Party,Minister's Scandal,No Scandal,Gender,Female,Scandal,Plagiarism,Party Affiliation,Labour Party,Support EU Integration,Conservative Party,Sexual Harassment,Female,Having an Extranarital Affair,Conservative Party
155.245.59.41,100,28,TRUE,2018/6/19 07:04,R_30q3onJksaBOL8f,,,,,51.90859985,0.920898438,anonymous,EN,11.034,11.034,12.129,1,Prime Minister 2,13.93,13.93,15.739,1,Prime Minister 1,Gender,Female,EU Integration,Oppose EU Integration,Minister's Scandal,Sexual Harassment,Scandal,No Scandal,Minister's Partisanship,Conservative Party,Party Affiliation,Conservative Party,Male,Support EU Integration,No Scandal,Sexual Harassment,Labour Party,Labour Party,Gender,Male,EU Integration,Oppose EU Integration,Minister's Scandal,Having an Extramarital Affair,Scandal,Sexual Harassment,Minister's Partisanship,Liberal Democrats,Party Affiliation,Conservative Party,Male,Oppose EU Integration,No Scandal,Sexual Harassment,Conservative Party,Conservative Party
92.40.248.50,100,33,TRUE,2018/6/19 07:11,R_3kd2UglZ2PsJmas,,,,,51.6000061,-0.066696167,anonymous,EN,2.09,14.565,17.318,5,Prime Minister 2,11.882,14.187,15.062,3,Prime Minister 2,EU Integration,Support EU Integration,Party Affiliation,Conservative Party,Scandal,Plagiarism,Minister's Scandal,Sexual Harassment,Minister's Partisanship,Conservative Party,Gender,Male,Oppose EU Integration,Conservative Party,Plagiarism,Misreporting Funds,Liberal Democrats,Female,EU Integration,Neutral,Party Affiliation,Conservative Party,Scandal,Misreporting Funds,Minister's Scandal,Sexual Harassment,Minister's Partisanship,Liberal Democrats,Gender,Female,Oppose EU Integration,Conservative Party,No Scandal,Sexual Harassment,Conservative Party,Male
5.151.221.253,100,53,TRUE,2018/6/19 07:14,R_2TZa3JC8gqJm5Vu,,,,,51.88330078,0.899993896,anonymous,EN,1.051,19.517,20.638,4,Prime Minister 2,1.366,31.186,31.675,5,Prime Minister 1,Minister's Partisanship,Liberal Democrats,Gender,Female,Minister's Scandal,Plagiarism,Scandal,Plagiarism,EU Integration,Neutral,Party Affiliation,Conservative Party,Labour Party,Female,Misreporting Funds,No Scandal,Support EU Integration,Labour Party,Minister's Partisanship,Conservative Party,Gender,Male,Minister's Scandal,No Scandal,Scandal,Sexual Harassment,EU Integration,Neutral,Party Affiliation,Conservative Party,Conservative Party,Male,Sexual Harassment,Having an Extranarital Affair,Support EU Integration,Conservative Party
86.1.184.137,100,28,TRUE,2018/6/19 07:16,R_sLpfmKApCd7G6UV,,,,,51.88330078,0.899993896,anonymous,EN,1.124,12.428,12.454,6,Prime Minister 1,0.877,13.064,13.552,4,Prime Minister 1,Scandal,Plagiarism,Gender,Female,Party Affiliation,Labour Party,EU Integration,Support EU Integration,Minister's Partisanship,Labour Party,Minister's Scandal,Sexual Harassment,Having an Extranarital Affair,Female,Conservative Party,Neutral,Conservative Party,Misreporting Funds,Scandal,No Scandal,Gender,Male,Party Affiliation,Labour Party,EU Integration,Oppose EU Integration,Minister's Partisanship,Labour Party,Minister's Scandal,Sexual Harassment,No Scandal,Male,Conservative Party,Oppose EU Integration,Conservative Party,Having an Extramarital Affair
90.255.21.138,100,70,TRUE,2018/6/19 07:19,R_bgEuSvhjzBoJMc1,,,,,51.5,-0.116699219,anonymous,EN,41.494,41.494,42.415,1,Prime Minister 2,20.498,20.498,21.33,1,Prime Minister 2,Minister's Partisanship,Labour Party,Minister's Scandal,Misreporting Funds,EU Integration,Neutral,Scandal,No Scandal,Party Affiliation,Labour Party,Gender,Female,Labour Party,Plagiarism,Neutral,Having an Extranarital Affair,Labour Party,Male,Minister's Partisanship,Labour Party,Minister's Scandal,Misreporting Funds,EU Integration,Neutral,Scandal,Plagiarism,Party Affiliation,Labour Party,Gender,Male,Labour Party,Misreporting Funds,Support EU Integration,Misreporting Funds,Labour Party,Male
